subscription_id,customer_id,plan_id,status,cycle_start,cycle_end
S01305,C02305,P3,CANCELLED,2025-03-01,2025-03-31
S01306,C02306,P2,ACTIVE,2025-03-01,2025-03-31
S01307,C02307,P1,ACTIVE,2025-03-01,2025-03-31
S01308,C02308,P1,ACTIVE,2025-03-01,2025-03-31
S01309,C02309,P3,ACTIVE,2025-03-01,2025-03-31
S01310,C02310,P3,ACTIVE,2025-03-01,2025-03-31
S01311,C02311,P2,ACTIVE,2025-03-01,2025-03-31
S01312,C02312,P2,ACTIVE,2025-03-01,2025-03-31
S01313,C02313,P1,ACTIVE,2025-03-01,2025-03-31
S01314,C02314,P2,ACTIVE,2025-03-01,2025-03-31
S01315,C02315,P1,ACTIVE,2025-03-01,2025-03-31
S01316,C02316,P1,ACTIVE,2025-03-01,2025-03-31
S01317,C02317,P1,ACTIVE,2025-03-01,2025-03-31
S01318,C02318,P3,ACTIVE,2025-03-01,2025-03-31
S01319,C02319,P2,ACTIVE,2025-03-01,2025-03-31
S01320,C02320,P1,ACTIVE,2025-03-01,2025-03-31
S01321,C02321,P2,ACTIVE,2025-03-01,2025-03-31
S01322,C02322,P1,ACTIVE,2025-03-01,2025-03-31
S01323,C02323,P1,ACTIVE,2025-03-01,2025-03-31
S01324,C02324,P1,SUSPENDED,2025-03-01,2025-03-31
S01325,C02325,P4,ACTIVE,2025-03-01,2025-03-31
S01326,C02326,P3,ACTIVE,2025-03-01,2025-03-31
S01327,C02327,P1,ACTIVE,2025-03-01,2025-03-31
S01328,C02328,P2,ACTIVE,2025-03-01,2025-03-31
S01329,C02329,P1,ACTIVE,2025-03-01,2025-03-31
S01330,C02330,P2,SUSPENDED,2025-03-01,2025-03-31
S01331,C02331,P1,ACTIVE,2025-03-01,2025-03-31
S01332,C02332,P2,CANCELLED,2025-03-01,2025-03-31
S01333,C02333,P3,ACTIVE,2025-03-01,2025-03-31
S01334,C02334,P2,ACTIVE,2025-03-01,2025-03-31
S01335,C02335,P1,ACTIVE,2025-03-01,2025-03-31
S01336,C02336,P2,ACTIVE,2025-03-01,2025-03-31
S01337,C02337,P1,ACTIVE,2025-03-01,2025-03-31
S01338,C02338,P1,ACTIVE,2025-03-01,2025-03-31
S01339,C02339,P2,ACTIVE,2025-03-01,2025-03-31
S01340,C02340,P3,ACTIVE,2025-03-01,2025-03-31
S01341,C02341,P3,ACTIVE,2025-03-01,2025-03-31
S01342,C02342,P2,CANCELLED,2025-03-01,2025-03-31
S01343,C02343,P2,ACTIVE,2025-03-01,2025-03-31
S01344,C02344,P3,ACTIVE,2025-03-01,2025-03-31
S01345,C02345,P2,CANCELLED,2025-03-01,2025-03-31
S01346,C02346,P1,ACTIVE,2025-03-01,2025-03-31
S01347,C02347,P1,ACTIVE,2025-03-01,2025-03-31
S01348,C02348,P2,ACTIVE,2025-03-01,2025-03-31
S01349,C02349,P2,ACTIVE,2025-03-01,2025-03-31
S01350,C02350,P3,ACTIVE,2025-03-01,2025-03-31
S01351,C02351,P1,ACTIVE,2025-03-01,2025-03-31
S01352,C02352,P1,ACTIVE,2025-03-01,2025-03-31
S01353,C02353,P2,ACTIVE,2025-03-01,2025-03-31
S01354,C02354,P4,ACTIVE,2025-03-01,2025-03-31
S01355,C02355,P4,ACTIVE,2025-03-01,2025-03-31
S01356,C02356,P2,ACTIVE,2025-03-01,2025-03-31
S01357,C02357,P3,ACTIVE,2025-03-01,2025-03-31
S01358,C02358,P2,ACTIVE,2025-03-01,2025-03-31
S01359,C02359,P3,ACTIVE,2025-03-01,2025-03-31
S01360,C02360,P1,CANCELLED,2025-03-01,2025-03-31
S01361,C02361,P2,ACTIVE,2025-03-01,2025-03-31
S01362,C02362,P1,ACTIVE,2025-03-01,2025-03-31
S01363,C02363,P3,ACTIVE,2025-03-01,2025-03-31
S01364,C02364,P2,ACTIVE,2025-03-01,2025-03-31
S01365,C02365,P2,SUSPENDED,2025-03-01,2025-03-31
S01366,C02366,P1,ACTIVE,2025-03-01,2025-03-31
S01367,C02367,P3,ACTIVE,2025-03-01,2025-03-31
S01368,C02368,P2,ACTIVE,2025-03-01,2025-03-31
S01369,C02369,P1,ACTIVE,2025-03-01,2025-03-31
S01370,C02370,P2,ACTIVE,2025-03-01,2025-03-31
S01371,C02371,P3,ACTIVE,2025-03-01,2025-03-31
S01372,C02372,P1,CANCELLED,2025-03-01,2025-03-31
S01373,C02373,P2,CANCELLED,2025-03-01,2025-03-31
S01374,C02374,P2,ACTIVE,2025-03-01,2025-03-31
S01375,C02375,P4,ACTIVE,2025-03-01,2025-03-31
S01376,C02376,P2,ACTIVE,2025-03-01,2025-03-31
S01377,C02377,P1,ACTIVE,2025-03-01,2025-03-31
S01378,C02378,P2,ACTIVE,2025-03-01,2025-03-31
S01379,C02379,P2,SUSPENDED,2025-03-01,2025-03-31
S01380,C02380,P2,ACTIVE,2025-03-01,2025-03-31
S01381,C02381,P2,ACTIVE,2025-03-01,2025-03-31
S01382,C02382,P1,SUSPENDED,2025-03-01,2025-03-31
S01383,C02383,P2,ACTIVE,2025-03-01,2025-03-31
S01384,C02384,P4,ACTIVE,2025-03-01,2025-03-31
S01385,C02385,P2,SUSPENDED,2025-03-01,2025-03-31
S01386,C02386,P1,ACTIVE,2025-03-01,2025-03-31
S01387,C02387,P4,ACTIVE,2025-03-01,2025-03-31
S01388,C02388,P2,SUSPENDED,2025-03-01,2025-03-31
S01389,C02389,P3,ACTIVE,2025-03-01,2025-03-31
S01390,C02390,P3,ACTIVE,2025-03-01,2025-03-31
S01391,C02391,P2,CANCELLED,2025-03-01,2025-03-31
S01392,C02392,P3,ACTIVE,2025-03-01,2025-03-31
S01393,C02393,P3,ACTIVE,2025-03-01,2025-03-31
S01394,C02394,P2,ACTIVE,2025-03-01,2025-03-31
S01395,C02395,P3,ACTIVE,2025-03-01,2025-03-31
S01396,C02396,P3,ACTIVE,2025-03-01,2025-03-31
S01397,C02397,P4,SUSPENDED,2025-03-01,2025-03-31
S01398,C02398,P1,ACTIVE,2025-03-01,2025-03-31
S01399,C02399,P1,ACTIVE,2025-03-01,2025-03-31
S01400,C02400,P2,ACTIVE,2025-03-01,2025-03-31
S01401,C02401,P3,ACTIVE,2025-03-01,2025-03-31
S01402,C02402,P3,ACTIVE,2025-03-01,2025-03-31
S01403,C02403,P1,ACTIVE,2025-03-01,2025-03-31
S01404,C02404,P2,ACTIVE,2025-03-01,2025-03-31
S01405,C02405,P2,ACTIVE,2025-03-01,2025-03-31
S01406,C02406,P1,SUSPENDED,2025-03-01,2025-03-31
S01407,C02407,P3,ACTIVE,2025-03-01,2025-03-31
S01408,C02408,P1,ACTIVE,2025-03-01,2025-03-31
S01409,C02409,P1,ACTIVE,2025-03-01,2025-03-31
S01410,C02410,P1,ACTIVE,2025-03-01,2025-03-31
S01411,C02411,P4,ACTIVE,2025-03-01,2025-03-31
S01412,C02412,P1,ACTIVE,2025-03-01,2025-03-31
S01413,C02413,P1,CANCELLED,2025-03-01,2025-03-31
S01414,C02414,P2,ACTIVE,2025-03-01,2025-03-31
S01415,C02415,P4,ACTIVE,2025-03-01,2025-03-31
S01416,C02416,P1,ACTIVE,2025-03-01,2025-03-31
S01417,C02417,P1,ACTIVE,2025-03-01,2025-03-31
S01418,C02418,P1,ACTIVE,2025-03-01,2025-03-31
S01419,C02419,P1,ACTIVE,2025-03-01,2025-03-31
S01420,C02420,P1,ACTIVE,2025-03-01,2025-03-31
S01421,C02421,P1,ACTIVE,2025-03-01,2025-03-31
S01422,C02422,P1,SUSPENDED,2025-03-01,2025-03-31
S01423,C02423,P2,ACTIVE,2025-03-01,2025-03-31
S01424,C02424,P2,ACTIVE,2025-03-01,2025-03-31
S01425,C02425,P3,ACTIVE,2025-03-01,2025-03-31
S01426,C02426,P1,SUSPENDED,2025-03-01,2025-03-31
S01427,C02427,P2,ACTIVE,2025-03-01,2025-03-31
S01428,C02428,P2,SUSPENDED,2025-03-01,2025-03-31
S01429,C02429,P4,ACTIVE,2025-03-01,2025-03-31
S01430,C02430,P3,ACTIVE,2025-03-01,2025-03-31
S01431,C02431,P3,ACTIVE,2025-03-01,2025-03-31
S01432,C02432,P3,CANCELLED,2025-03-01,2025-03-31
S01433,C02433,P2,ACTIVE,2025-03-01,2025-03-31
S01434,C02434,P1,ACTIVE,2025-03-01,2025-03-31
S01435,C02435,P2,ACTIVE,2025-03-01,2025-03-31
S01436,C02436,P1,ACTIVE,2025-03-01,2025-03-31
S01437,C02437,P1,SUSPENDED,2025-03-01,2025-03-31
S01438,C02438,P3,ACTIVE,2025-03-01,2025-03-31
S01439,C02439,P1,ACTIVE,2025-03-01,2025-03-31
S01440,C02440,P3,ACTIVE,2025-03-01,2025-03-31
S01441,C02441,P1,ACTIVE,2025-03-01,2025-03-31
S01442,C02442,P2,ACTIVE,2025-03-01,2025-03-31
S01443,C02443,P2,ACTIVE,2025-03-01,2025-03-31
S01444,C02444,P3,SUSPENDED,2025-03-01,2025-03-31
S01445,C02445,P1,ACTIVE,2025-03-01,2025-03-31
S01446,C02446,P3,ACTIVE,2025-03-01,2025-03-31
S01447,C02447,P1,ACTIVE,2025-03-01,2025-03-31
S01448,C02448,P3,ACTIVE,2025-03-01,2025-03-31
S01449,C02449,P2,ACTIVE,2025-03-01,2025-03-31
S01450,C02450,P1,ACTIVE,2025-03-01,2025-03-31
S01451,C02451,P2,ACTIVE,2025-03-01,2025-03-31
S01452,C02452,P3,ACTIVE,2025-03-01,2025-03-31
S01453,C02453,P2,ACTIVE,2025-03-01,2025-03-31
S01454,C02454,P2,ACTIVE,2025-03-01,2025-03-31
S01455,C02455,P4,ACTIVE,2025-03-01,2025-03-31
S01456,C02456,P1,CANCELLED,2025-03-01,2025-03-31
S01457,C02457,P2,ACTIVE,2025-03-01,2025-03-31
S01458,C02458,P1,ACTIVE,2025-03-01,2025-03-31
S01459,C02459,P1,ACTIVE,2025-03-01,2025-03-31
S01460,C02460,P1,ACTIVE,2025-03-01,2025-03-31
S01461,C02461,P4,ACTIVE,2025-03-01,2025-03-31
S01462,C02462,P3,ACTIVE,2025-03-01,2025-03-31
S01463,C02463,P2,CANCELLED,2025-03-01,2025-03-31
S01464,C02464,P1,ACTIVE,2025-03-01,2025-03-31
S01465,C02465,P2,ACTIVE,2025-03-01,2025-03-31
S01466,C02466,P2,ACTIVE,2025-03-01,2025-03-31
S01467,C02467,P3,ACTIVE,2025-03-01,2025-03-31
S01468,C02468,P1,ACTIVE,2025-03-01,2025-03-31
S01469,C02469,P2,ACTIVE,2025-03-01,2025-03-31
S01470,C02470,P1,ACTIVE,2025-03-01,2025-03-31
S01471,C02471,P3,ACTIVE,2025-03-01,2025-03-31
S01472,C02472,P1,ACTIVE,2025-03-01,2025-03-31
S01473,C02473,P1,ACTIVE,2025-03-01,2025-03-31
S01474,C02474,P3,ACTIVE,2025-03-01,2025-03-31
S01475,C02475,P3,ACTIVE,2025-03-01,2025-03-31
S01476,C02476,P1,ACTIVE,2025-03-01,2025-03-31
S01477,C02477,P1,ACTIVE,2025-03-01,2025-03-31
S01478,C02478,P1,ACTIVE,2025-03-01,2025-03-31
S01479,C02479,P2,ACTIVE,2025-03-01,2025-03-31
S01480,C02480,P2,ACTIVE,2025-03-01,2025-03-31
S01481,C02481,P2,ACTIVE,2025-03-01,2025-03-31
S01482,C02482,P1,ACTIVE,2025-03-01,2025-03-31
S01483,C02483,P1,ACTIVE,2025-03-01,2025-03-31
S01484,C02484,P4,ACTIVE,2025-03-01,2025-03-31
S01485,C02485,P2,ACTIVE,2025-03-01,2025-03-31
S01486,C02486,P1,ACTIVE,2025-03-01,2025-03-31
S01487,C02487,P2,ACTIVE,2025-03-01,2025-03-31
S01488,C02488,P4,CANCELLED,2025-03-01,2025-03-31
S01489,C02489,P1,ACTIVE,2025-03-01,2025-03-31
S01490,C02490,P1,ACTIVE,2025-03-01,2025-03-31
S01491,C02491,P2,ACTIVE,2025-03-01,2025-03-31
S01492,C02492,P3,ACTIVE,2025-03-01,2025-03-31
S01493,C02493,P1,ACTIVE,2025-03-01,2025-03-31
S01494,C02494,P3,ACTIVE,2025-03-01,2025-03-31
S01495,C02495,P1,ACTIVE,2025-03-01,2025-03-31
S01496,C02496,P1,ACTIVE,2025-03-01,2025-03-31
S01497,C02497,P2,ACTIVE,2025-03-01,2025-03-31
S01498,C02498,P1,ACTIVE,2025-03-01,2025-03-31
S01499,C02499,P4,CANCELLED,2025-03-01,2025-03-31
S01500,C02500,P1,ACTIVE,2025-03-01,2025-03-31
S01501,C02501,P1,ACTIVE,2025-03-01,2025-03-31
S01502,C02502,P2,ACTIVE,2025-03-01,2025-03-31
S01503,C02503,P2,CANCELLED,2025-03-01,2025-03-31
S01504,C02504,P2,ACTIVE,2025-03-01,2025-03-31
S01505,C02505,P4,SUSPENDED,2025-03-01,2025-03-31
S01506,C02506,P1,CANCELLED,2025-03-01,2025-03-31
S01507,C02507,P3,ACTIVE,2025-03-01,2025-03-31
S01508,C02508,P1,CANCELLED,2025-03-01,2025-03-31
S01509,C02509,P2,ACTIVE,2025-03-01,2025-03-31
S01510,C02510,P1,ACTIVE,2025-03-01,2025-03-31
S01511,C02511,P2,ACTIVE,2025-03-01,2025-03-31
S01512,C02512,P1,ACTIVE,2025-03-01,2025-03-31
S01513,C02513,P3,ACTIVE,2025-03-01,2025-03-31
S01514,C02514,P2,ACTIVE,2025-03-01,2025-03-31
S01515,C02515,P1,ACTIVE,2025-03-01,2025-03-31
S01516,C02516,P2,ACTIVE,2025-03-01,2025-03-31
S01517,C02517,P1,ACTIVE,2025-03-01,2025-03-31
S01518,C02518,P2,ACTIVE,2025-03-01,2025-03-31
S01519,C02519,P1,ACTIVE,2025-03-01,2025-03-31
S01520,C02520,P2,ACTIVE,2025-03-01,2025-03-31
S01521,C02521,P2,ACTIVE,2025-03-01,2025-03-31
S01522,C02522,P3,ACTIVE,2025-03-01,2025-03-31
S01523,C02523,P2,ACTIVE,2025-03-01,2025-03-31
S01524,C02524,P1,ACTIVE,2025-03-01,2025-03-31
S01525,C02525,P1,ACTIVE,2025-03-01,2025-03-31
S01526,C02526,P2,ACTIVE,2025-03-01,2025-03-31
S01527,C02527,P2,ACTIVE,2025-03-01,2025-03-31
S01528,C02528,P3,SUSPENDED,2025-03-01,2025-03-31
S01529,C02529,P1,ACTIVE,2025-03-01,2025-03-31
S01530,C02530,P1,ACTIVE,2025-03-01,2025-03-31
S01531,C02531,P3,ACTIVE,2025-03-01,2025-03-31
S01532,C02532,P1,ACTIVE,2025-03-01,2025-03-31
S01533,C02533,P2,ACTIVE,2025-03-01,2025-03-31
S01534,C02534,P1,ACTIVE,2025-03-01,2025-03-31
S01535,C02535,P2,ACTIVE,2025-03-01,2025-03-31
S01536,C02536,P1,ACTIVE,2025-03-01,2025-03-31
S01537,C02537,P1,ACTIVE,2025-03-01,2025-03-31
S01538,C02538,P3,CANCELLED,2025-03-01,2025-03-31
S01539,C02539,P2,ACTIVE,2025-03-01,2025-03-31
S01540,C02540,P1,SUSPENDED,2025-03-01,2025-03-31
S01541,C02541,P3,ACTIVE,2025-03-01,2025-03-31
S01542,C02542,P1,ACTIVE,2025-03-01,2025-03-31
S01543,C02543,P2,ACTIVE,2025-03-01,2025-03-31
S01544,C02544,P3,ACTIVE,2025-03-01,2025-03-31
S01545,C02545,P1,ACTIVE,2025-03-01,2025-03-31
S01546,C02546,P1,CANCELLED,2025-03-01,2025-03-31
S01547,C02547,P1,ACTIVE,2025-03-01,2025-03-31
S01548,C02548,P3,ACTIVE,2025-03-01,2025-03-31
S01549,C02549,P1,ACTIVE,2025-03-01,2025-03-31
S01550,C02550,P1,CANCELLED,2025-03-01,2025-03-31
S01551,C02551,P3,ACTIVE,2025-03-01,2025-03-31
S01552,C02552,P3,ACTIVE,2025-03-01,2025-03-31
S01553,C02553,P1,ACTIVE,2025-03-01,2025-03-31
S01554,C02554,P1,SUSPENDED,2025-03-01,2025-03-31
S01555,C02555,P3,CANCELLED,2025-03-01,2025-03-31
S01556,C02556,P1,CANCELLED,2025-03-01,2025-03-31
S01557,C02557,P1,ACTIVE,2025-03-01,2025-03-31
S01558,C02558,P2,ACTIVE,2025-03-01,2025-03-31
S01559,C02559,P3,SUSPENDED,2025-03-01,2025-03-31
S01560,C02560,P2,ACTIVE,2025-03-01,2025-03-31
S01561,C02561,P1,ACTIVE,2025-03-01,2025-03-31
S01562,C02562,P1,SUSPENDED,2025-03-01,2025-03-31
S01563,C02563,P4,ACTIVE,2025-03-01,2025-03-31
S01564,C02564,P1,ACTIVE,2025-03-01,2025-03-31
S01565,C02565,P1,ACTIVE,2025-03-01,2025-03-31
S01566,C02566,P2,ACTIVE,2025-03-01,2025-03-31
S01567,C02567,P3,ACTIVE,2025-03-01,2025-03-31
S01568,C02568,P2,ACTIVE,2025-03-01,2025-03-31
S01569,C02569,P1,ACTIVE,2025-03-01,2025-03-31
S01570,C02570,P3,ACTIVE,2025-03-01,2025-03-31
S01571,C02571,P1,ACTIVE,2025-03-01,2025-03-31
S01572,C02572,P2,ACTIVE,2025-03-01,2025-03-31
S01573,C02573,P1,ACTIVE,2025-03-01,2025-03-31
S01574,C02574,P4,ACTIVE,2025-03-01,2025-03-31
S01575,C02575,P2,ACTIVE,2025-03-01,2025-03-31
S01576,C02576,P2,ACTIVE,2025-03-01,2025-03-31
S01577,C02577,P1,ACTIVE,2025-03-01,2025-03-31
S01578,C02578,P2,ACTIVE,2025-03-01,2025-03-31
S01579,C02579,P2,SUSPENDED,2025-03-01,2025-03-31
S01580,C02580,P1,CANCELLED,2025-03-01,2025-03-31
S01581,C02581,P3,ACTIVE,2025-03-01,2025-03-31
S01582,C02582,P1,ACTIVE,2025-03-01,2025-03-31
S01583,C02583,P2,ACTIVE,2025-03-01,2025-03-31
S01584,C02584,P1,CANCELLED,2025-03-01,2025-03-31
S01585,C02585,P1,ACTIVE,2025-03-01,2025-03-31
S01586,C02586,P1,CANCELLED,2025-03-01,2025-03-31
S01587,C02587,P3,ACTIVE,2025-03-01,2025-03-31
S01588,C02588,P2,ACTIVE,2025-03-01,2025-03-31
S01589,C02589,P2,ACTIVE,2025-03-01,2025-03-31
S01590,C02590,P3,SUSPENDED,2025-03-01,2025-03-31
S01591,C02591,P1,CANCELLED,2025-03-01,2025-03-31
S01592,C02592,P4,ACTIVE,2025-03-01,2025-03-31
S01593,C02593,P3,ACTIVE,2025-03-01,2025-03-31
S01594,C02594,P1,CANCELLED,2025-03-01,2025-03-31
S01595,C02595,P2,ACTIVE,2025-03-01,2025-03-31
S01596,C02596,P1,ACTIVE,2025-03-01,2025-03-31
S01597,C02597,P1,ACTIVE,2025-03-01,2025-03-31
S01598,C02598,P1,ACTIVE,2025-03-01,2025-03-31
S01599,C02599,P1,ACTIVE,2025-03-01,2025-03-31
S01600,C02600,P1,CANCELLED,2025-03-01,2025-03-31
S01601,C02601,P2,ACTIVE,2025-03-01,2025-03-31
S01602,C02602,P3,ACTIVE,2025-03-01,2025-03-31
S01603,C02603,P3,ACTIVE,2025-03-01,2025-03-31
S01604,C02604,P1,ACTIVE,2025-03-01,2025-03-31
S01605,C02605,P1,ACTIVE,2025-03-01,2025-03-31
S01606,C02606,P2,ACTIVE,2025-03-01,2025-03-31
S01607,C02607,P4,CANCELLED,2025-03-01,2025-03-31
S01608,C02608,P3,ACTIVE,2025-03-01,2025-03-31
S01609,C02609,P2,ACTIVE,2025-03-01,2025-03-31
S01610,C02610,P1,ACTIVE,2025-03-01,2025-03-31
S01611,C02611,P1,ACTIVE,2025-03-01,2025-03-31
S01612,C02612,P2,ACTIVE,2025-03-01,2025-03-31
S01613,C02613,P3,CANCELLED,2025-03-01,2025-03-31
S01614,C02614,P1,ACTIVE,2025-03-01,2025-03-31
S01615,C02615,P2,CANCELLED,2025-03-01,2025-03-31
S01616,C02616,P1,ACTIVE,2025-03-01,2025-03-31
S01617,C02617,P1,ACTIVE,2025-03-01,2025-03-31
S01618,C02618,P2,ACTIVE,2025-03-01,2025-03-31
S01619,C02619,P1,ACTIVE,2025-03-01,2025-03-31
S01620,C02620,P1,SUSPENDED,2025-03-01,2025-03-31
S01621,C02621,P3,ACTIVE,2025-03-01,2025-03-31
S01622,C02622,P1,ACTIVE,2025-03-01,2025-03-31
S01623,C02623,P1,ACTIVE,2025-03-01,2025-03-31
S01624,C02624,P3,ACTIVE,2025-03-01,2025-03-31
S01625,C02625,P4,ACTIVE,2025-03-01,2025-03-31
S01626,C02626,P2,ACTIVE,2025-03-01,2025-03-31
S01627,C02627,P4,CANCELLED,2025-03-01,2025-03-31
S01628,C02628,P2,ACTIVE,2025-03-01,2025-03-31
S01629,C02629,P3,CANCELLED,2025-03-01,2025-03-31
S01630,C02630,P3,ACTIVE,2025-03-01,2025-03-31
S01631,C02631,P4,ACTIVE,2025-03-01,2025-03-31
S01632,C02632,P2,SUSPENDED,2025-03-01,2025-03-31
S01633,C02633,P1,ACTIVE,2025-03-01,2025-03-31
S01634,C02634,P1,ACTIVE,2025-03-01,2025-03-31
S01635,C02635,P1,ACTIVE,2025-03-01,2025-03-31
S01636,C02636,P3,ACTIVE,2025-03-01,2025-03-31
S01637,C02637,P4,ACTIVE,2025-03-01,2025-03-31
S01638,C02638,P1,ACTIVE,2025-03-01,2025-03-31
S01639,C02639,P1,ACTIVE,2025-03-01,2025-03-31
S01640,C02640,P4,SUSPENDED,2025-03-01,2025-03-31
S01641,C02641,P1,ACTIVE,2025-03-01,2025-03-31
S01642,C02642,P1,ACTIVE,2025-03-01,2025-03-31
S01643,C02643,P1,ACTIVE,2025-03-01,2025-03-31
S01644,C02644,P2,ACTIVE,2025-03-01,2025-03-31
S01645,C02645,P2,ACTIVE,2025-03-01,2025-03-31
S01646,C02646,P4,ACTIVE,2025-03-01,2025-03-31
S01647,C02647,P3,ACTIVE,2025-03-01,2025-03-31
S01648,C02648,P1,ACTIVE,2025-03-01,2025-03-31
S01649,C02649,P2,ACTIVE,2025-03-01,2025-03-31
S01650,C02650,P1,ACTIVE,2025-03-01,2025-03-31
S01651,C02651,P2,ACTIVE,2025-03-01,2025-03-31
S01652,C02652,P2,ACTIVE,2025-03-01,2025-03-31
S01653,C02653,P2,ACTIVE,2025-03-01,2025-03-31
S01654,C02654,P1,ACTIVE,2025-03-01,2025-03-31
S01655,C02655,P1,ACTIVE,2025-03-01,2025-03-31
S01656,C02656,P4,ACTIVE,2025-03-01,2025-03-31
S01657,C02657,P3,ACTIVE,2025-03-01,2025-03-31
S01658,C02658,P1,ACTIVE,2025-03-01,2025-03-31
S01659,C02659,P3,SUSPENDED,2025-03-01,2025-03-31
S01660,C02660,P4,ACTIVE,2025-03-01,2025-03-31
S01661,C02661,P3,ACTIVE,2025-03-01,2025-03-31
S01662,C02662,P4,ACTIVE,2025-03-01,2025-03-31
S01663,C02663,P1,ACTIVE,2025-03-01,2025-03-31
S01664,C02664,P1,ACTIVE,2025-03-01,2025-03-31
S01665,C02665,P2,SUSPENDED,2025-03-01,2025-03-31
S01666,C02666,P2,ACTIVE,2025-03-01,2025-03-31
S01667,C02667,P2,ACTIVE,2025-03-01,2025-03-31
S01668,C02668,P2,ACTIVE,2025-03-01,2025-03-31
S01669,C02669,P1,ACTIVE,2025-03-01,2025-03-31
S01670,C02670,P2,ACTIVE,2025-03-01,2025-03-31
S01671,C02671,P4,ACTIVE,2025-03-01,2025-03-31
S01672,C02672,P3,ACTIVE,2025-03-01,2025-03-31
S01673,C02673,P3,ACTIVE,2025-03-01,2025-03-31
S01674,C02674,P1,ACTIVE,2025-03-01,2025-03-31
S01675,C02675,P1,ACTIVE,2025-03-01,2025-03-31
S01676,C02676,P2,ACTIVE,2025-03-01,2025-03-31
S01677,C02677,P3,ACTIVE,2025-03-01,2025-03-31
S01678,C02678,P1,ACTIVE,2025-03-01,2025-03-31
S01679,C02679,P3,SUSPENDED,2025-03-01,2025-03-31
S01680,C02680,P3,ACTIVE,2025-03-01,2025-03-31
S01681,C02681,P4,ACTIVE,2025-03-01,2025-03-31
S01682,C02682,P4,ACTIVE,2025-03-01,2025-03-31
S01683,C02683,P3,CANCELLED,2025-03-01,2025-03-31
S01684,C02684,P1,ACTIVE,2025-03-01,2025-03-31
S01685,C02685,P3,ACTIVE,2025-03-01,2025-03-31
S01686,C02686,P2,ACTIVE,2025-03-01,2025-03-31
S01687,C02687,P1,ACTIVE,2025-03-01,2025-03-31
S01688,C02688,P1,ACTIVE,2025-03-01,2025-03-31
S01689,C02689,P3,ACTIVE,2025-03-01,2025-03-31
S01690,C02690,P2,ACTIVE,2025-03-01,2025-03-31
S01691,C02691,P4,ACTIVE,2025-03-01,2025-03-31
S01692,C02692,P1,ACTIVE,2025-03-01,2025-03-31
S01693,C02693,P1,ACTIVE,2025-03-01,2025-03-31
S01694,C02694,P3,SUSPENDED,2025-03-01,2025-03-31
S01695,C02695,P1,ACTIVE,2025-03-01,2025-03-31
S01696,C02696,P2,ACTIVE,2025-03-01,2025-03-31
S01697,C02697,P3,ACTIVE,2025-03-01,2025-03-31
S01698,C02698,P1,CANCELLED,2025-03-01,2025-03-31
S01699,C02699,P1,SUSPENDED,2025-03-01,2025-03-31
S01700,C02700,P2,ACTIVE,2025-03-01,2025-03-31
S01701,C02701,P1,SUSPENDED,2025-03-01,2025-03-31
S01702,C02702,P2,SUSPENDED,2025-03-01,2025-03-31
S01703,C02703,P1,SUSPENDED,2025-03-01,2025-03-31
S01704,C02704,P4,ACTIVE,2025-03-01,2025-03-31
S01705,C02705,P2,CANCELLED,2025-03-01,2025-03-31
S01706,C02706,P3,ACTIVE,2025-03-01,2025-03-31
S01707,C02707,P3,ACTIVE,2025-03-01,2025-03-31
S01708,C02708,P1,ACTIVE,2025-03-01,2025-03-31
S01709,C02709,P2,ACTIVE,2025-03-01,2025-03-31
S01710,C02710,P1,ACTIVE,2025-03-01,2025-03-31
S01711,C02711,P1,CANCELLED,2025-03-01,2025-03-31
S01712,C02712,P1,ACTIVE,2025-03-01,2025-03-31
S01713,C02713,P3,ACTIVE,2025-03-01,2025-03-31
S01714,C02714,P1,ACTIVE,2025-03-01,2025-03-31
S01715,C02715,P2,ACTIVE,2025-03-01,2025-03-31
S01716,C02716,P2,ACTIVE,2025-03-01,2025-03-31
S01717,C02717,P4,ACTIVE,2025-03-01,2025-03-31
S01718,C02718,P2,ACTIVE,2025-03-01,2025-03-31
S01719,C02719,P2,ACTIVE,2025-03-01,2025-03-31
S01720,C02720,P3,CANCELLED,2025-03-01,2025-03-31
S01721,C02721,P2,ACTIVE,2025-03-01,2025-03-31
S01722,C02722,P1,CANCELLED,2025-03-01,2025-03-31
S01723,C02723,P1,ACTIVE,2025-03-01,2025-03-31
S01724,C02724,P3,ACTIVE,2025-03-01,2025-03-31
S01725,C02725,P1,ACTIVE,2025-03-01,2025-03-31
S01726,C02726,P1,ACTIVE,2025-03-01,2025-03-31
S01727,C02727,P4,ACTIVE,2025-03-01,2025-03-31
S01728,C02728,P3,CANCELLED,2025-03-01,2025-03-31
S01729,C02729,P1,ACTIVE,2025-03-01,2025-03-31
S01730,C02730,P1,ACTIVE,2025-03-01,2025-03-31
S01731,C02731,P1,ACTIVE,2025-03-01,2025-03-31
S01732,C02732,P2,SUSPENDED,2025-03-01,2025-03-31
S01733,C02733,P1,ACTIVE,2025-03-01,2025-03-31
S01734,C02734,P3,ACTIVE,2025-03-01,2025-03-31
S01735,C02735,P4,ACTIVE,2025-03-01,2025-03-31
S01736,C02736,P1,ACTIVE,2025-03-01,2025-03-31
S01737,C02737,P2,ACTIVE,2025-03-01,2025-03-31
S01738,C02738,P3,ACTIVE,2025-03-01,2025-03-31
S01739,C02739,P4,ACTIVE,2025-03-01,2025-03-31
