subscription_id	call_id	duration_sec	ts
S01170	V0026019	1330	2025-03-09T23:48:00Z
S01262	V0028085	1036	2025-03-05T08:49:00Z
S01435	V0032333	1680	2025-03-04T17:42:00Z
S01242	V0027565	1386	2025-03-12T23:08:00Z
S01773	Y0009701	1663	2025-02-27T15:52:00Z
S00044	V0000983	1705	2025-03-01T22:37:00Z
S01369	V0030799	704	2025-03-22T14:53:00Z
S00185	V0004122	518	2025-03-23T21:32:00Z
S01797	V0040295	283	2025-03-16T21:28:00Z
S01076	V0023895	156	2025-03-15T13:16:00Z
S00107	V0002456	95	2025-03-09T07:08:00Z
S01429	V0032195	452	2025-03-06T23:27:00Z
S00349	V0007913	902	2025-03-01T23:12:00Z
S01601	V0035940	1485	2025-03-18T23:45:00Z
S00904	V0019817	306	2025-03-08T20:00:00Z
S00866	Y0004708	162	2025-04-02T09:11:00Z
S00192	V0004366	1674	2025-03-27T11:16:00Z
S00525	V0011717	1393	2025-03-01T05:18:00Z
S01001	V0022072	144	2025-03-23T02:05:00Z
S00650	V0014408	732	2025-03-06T01:48:00Z
S01706	V0038277	985	2025-03-02T02:45:00Z
S01521	V0034240	990	2025-03-19T08:41:00Z
S01163	V0025827	1530	2025-03-18T15:10:00Z
S01505	V0033916	787	2025-03-27T06:14:00Z
S00322	V0007243	1683	2025-03-04T21:52:00Z
S00587	V0013137	349	2025-03-27T22:51:00Z
S01294	V0028931	1198	2025-03-06T06:07:00Z
S01747	V0039178	347	2025-03-12T03:41:00Z
S00349	V0007922	1577	2025-03-17T18:32:00Z
S00229	V0005147	145	2025-03-08T09:40:00Z
S01274	V0028392	40	2025-03-19T17:04:00Z
S00872	V0019087	1006	2025-03-27T15:14:00Z
S01792	V0040183	1197	2025-03-08T13:29:00Z
S00359	V0008178	1698	2025-03-02T18:15:00Z
S01164	Y0006346	938	2025-04-01T20:57:00Z
S00938	Y0005096	990	2025-04-03T08:15:00Z
S00009	V0000270	516	2025-03-21T17:21:00Z
S01396	Y0007609	1379	2025-02-22T17:40:00Z
S01225	V0027225	1335	2025-03-25T18:28:00Z
S01349	V0030292	560	2025-03-24T13:02:00Z
S01141	V0025294	418	2025-03-04T02:34:00Z
S00678	V0015000	115	2025-03-09T03:36:00Z
S01711	V0038368	396	2025-03-26T03:52:00Z
S00968	V0021338	1464	2025-03-12T19:15:00Z
S01623	V0036448	107	2025-03-17T11:46:00Z
S01679	V0037706	531	2025-03-02T07:14:00Z
S00338	V0007676	960	2025-03-12T17:06:00Z
S01384	Y0007548	222	2025-02-25T17:21:00Z
S00475	V0010541	742	2025-03-02T08:39:00Z
S01356	V0030499	1652	2025-03-06T12:54:00Z
S01415	V0031880	515	2025-03-26T00:16:00Z
S01274	V0028391	1655	2025-03-06T11:40:00Z
S00800	Y0004364	956	2025-04-04T21:26:00Z
S01268	V0028213	1602	2025-03-20T09:30:00Z
S01726	V0038671	1522	2025-03-22T03:16:00Z
S01735	Y0009515	1010	2025-02-23T19:29:00Z
S01183	V0026313	600	2025-03-05T23:03:00Z
S01433	V0032292	901	2025-03-09T21:01:00Z
S00603	Y0003273	1467	2025-02-27T06:10:00Z
S00575	Y0003127	834	2025-02-25T00:27:00Z
S00509	V0011341	956	2025-03-07T05:17:00Z
S01237	V0027479	1793	2025-03-03T21:26:00Z
S01410	V0031724	623	2025-03-19T20:17:00Z
S01160	Y0006317	908	2025-02-22T06:49:00Z
S01336	V0029982	691	2025-03-03T18:39:00Z
S00559	V0012444	44	2025-03-02T20:59:00Z
S01965	V0044059	532	2025-03-17T14:59:00Z
S00249	V0005679	382	2025-03-10T23:59:00Z
S00408	V0009089	802	2025-03-28T07:30:00Z
S00093	V0002210	778	2025-03-07T22:48:00Z
S00420	V0009367	189	2025-03-26T11:26:00Z
S01721	Y0009438	747	2025-02-23T11:10:00Z
S00189	V0004240	51	2025-03-26T22:03:00Z
S00990	V0021805	1299	2025-03-02T23:03:00Z
S00211	V0004733	505	2025-03-11T05:03:00Z
S01584	V0035623	1712	2025-03-24T03:31:00Z
S00092	Y0000467	701	2025-02-21T19:21:00Z
S01963	Y0010705	1537	2025-04-04T10:46:00Z
S00611	V0013628	506	2025-03-03T08:05:00Z
S01704	V0038217	1458	2025-03-18T00:08:00Z
S00539	Y0002945	1487	2025-04-04T18:25:00Z
S00382	Y0002061	1508	2025-04-01T23:30:00Z
S01716	Y0009406	335	2025-04-05T01:53:00Z
S00744	V0016426	854	2025-03-22T12:01:00Z
S01204	V0026760	1523	2025-03-04T11:33:00Z
S00618	V0013799	1676	2025-03-15T01:07:00Z
S00308	Y0001639	133	2025-04-01T04:40:00Z
S01834	Y0010036	1084	2025-02-22T11:41:00Z
S00045	V0001026	1020	2025-03-08T05:41:00Z
S01748	Y0009582	1000	2025-02-28T01:25:00Z
S01884	V0042345	1422	2025-03-12T19:02:00Z
S01795	V0040261	142	2025-03-05T00:23:00Z
S01777	V0039903	987	2025-03-26T12:17:00Z
S00591	V0013225	1732	2025-03-02T00:42:00Z
S00450	V0010033	59	2025-03-07T21:18:00Z
S00128	V0002890	1521	2025-03-03T07:33:00Z
S01227	V0027300	1659	2025-03-01T13:27:00Z
S00338	V0007679	1210	2025-03-16T06:39:00Z
S00018	V0000493	83	2025-03-03T01:27:00Z
S01746	V0039140	1324	2025-03-09T04:15:00Z
S01814	V0040696	50	2025-03-21T15:12:00Z
S01629	V0036574	89	2025-03-03T14:21:00Z
S01904	V0042772	1691	2025-03-03T06:28:00Z
S00523	V0011632	953	2025-03-28T18:22:00Z
S00990	V0021813	687	2025-03-17T20:51:00Z
S00384	Y0002066	1440	2025-02-21T09:04:00Z
S01530	V0034489	1377	2025-03-02T22:15:00Z
S00985	V0021708	1782	2025-03-09T13:36:00Z
S00211	V0004751	818	2025-03-15T23:27:00Z
S01436	Y0007824	108	2025-02-22T03:16:00Z
S00332	V0007516	1718	2025-03-07T09:14:00Z
S01304	V0029259	1679	2025-03-19T13:14:00Z
S01245	V0027664	169	2025-03-16T09:56:00Z
S01544	Y0008426	775	2025-02-22T02:09:00Z
S01820	V0040842	232	2025-03-13T07:19:00Z
S00263	V0005907	1243	2025-03-05T04:51:00Z
S01677	V0037637	643	2025-03-23T16:00:00Z
S00580	V0012943	883	2025-03-01T00:24:00Z
S01833	V0041121	1377	2025-03-15T06:15:00Z
S00725	V0016016	1206	2025-03-02T14:28:00Z
S00868	V0019052	1624	2025-03-12T06:24:00Z
S00974	V0021445	53	2025-03-26T18:53:00Z
S01252	V0027818	1697	2025-03-12T02:01:00Z
S01060	Y0005778	1442	2025-02-24T09:10:00Z
S01928	V0043278	183	2025-03-20T03:14:00Z
S01434	V0032325	264	2025-03-13T02:15:00Z
S01648	Y0009016	1662	2025-02-20T12:02:00Z
S00460	Y0002515	727	2025-02-25T03:02:00Z
S01317	V0029571	720	2025-03-12T19:27:00Z
S01285	V0028672	1082	2025-03-24T14:26:00Z
S00056	V0001282	1547	2025-03-08T01:52:00Z
S01935	V0043380	1702	2025-03-10T09:03:00Z
S01819	V0040812	1122	2025-03-28T20:00:00Z
S00271	V0006114	1202	2025-03-07T09:16:00Z
S00294	V0006637	786	2025-03-12T15:34:00Z
S00049	V0001106	1020	2025-03-12T06:23:00Z
S01732	V0038783	772	2025-03-18T09:16:00Z
S00010	V0000325	998	2025-03-10T10:31:00Z
S01825	V0040948	921	2025-03-19T01:07:00Z
S01168	V0025951	1366	2025-03-14T12:15:00Z
S01102	V0024476	710	2025-03-18T22:29:00Z
S00793	Y0004322	1445	2025-04-01T00:23:00Z
S00827	V0018168	1016	2025-03-07T19:46:00Z
S01051	V0023303	922	2025-03-28T08:01:00Z
S00300	Y0001592	1208	2025-02-25T00:48:00Z
S01383	V0031130	43	2025-03-06T16:36:00Z
S00602	Y0003269	1175	2025-02-26T21:18:00Z
S00726	Y0003956	1574	2025-02-20T19:17:00Z
S00994	V0021888	494	2025-03-16T17:13:00Z
S00442	Y0002415	1481	2025-02-27T18:43:00Z
S01124	V0024968	1497	2025-03-17T07:04:00Z
S01725	V0038650	265	2025-03-01T11:06:00Z
S01971	V0044198	950	2025-03-17T06:31:00Z
S01580	V0035538	91	2025-03-05T10:04:00Z
S01915	Y0010466	436	2025-04-01T21:55:00Z
S01276	V0028411	1233	2025-03-13T19:22:00Z
S01855	V0041570	1760	2025-03-16T03:21:00Z
S01077	V0023918	1336	2025-03-16T00:34:00Z
S00084	V0001975	404	2025-03-10T20:44:00Z
S01507	Y0008216	1106	2025-02-26T12:53:00Z
S00577	V0012872	1629	2025-03-11T10:47:00Z
S00711	V0015704	548	2025-03-20T20:47:00Z
S00542	Y0002962	788	2025-02-27T16:57:00Z
S01325	V0029754	1598	2025-03-22T21:53:00Z
S00872	V0019089	1338	2025-03-27T14:48:00Z
S01491	V0033624	256	2025-03-12T09:06:00Z
S01399	V0031463	94	2025-03-15T01:31:00Z
S00823	V0018092	379	2025-03-18T13:01:00Z
S01569	V0035300	439	2025-03-10T19:29:00Z
S01797	V0040289	651	2025-03-22T02:26:00Z
S00429	V0009584	164	2025-03-25T10:35:00Z
S01892	V0042493	1389	2025-03-05T13:50:00Z
S01893	V0042528	1145	2025-03-12T00:15:00Z
S00696	V0015359	834	2025-03-15T02:53:00Z
S01043	V0023063	1507	2025-03-04T09:41:00Z
S00685	V0015138	824	2025-03-16T03:20:00Z
S01025	V0022671	676	2025-03-14T05:28:00Z
S00092	V0002154	1774	2025-03-23T10:13:00Z
S01069	V0023789	1734	2025-03-28T08:49:00Z
S00600	V0013377	1561	2025-03-15T22:21:00Z
S01224	V0027215	1138	2025-03-21T23:24:00Z
S01078	V0023957	344	2025-03-11T05:45:00Z
S01362	V0030591	837	2025-03-18T16:22:00Z
S01210	V0026876	33	2025-03-02T06:58:00Z
S01685	V0037825	329	2025-03-14T16:49:00Z
S01308	V0029358	526	2025-03-27T04:40:00Z
S01523	Y0008304	859	2025-04-05T14:35:00Z
S00885	V0019395	916	2025-03-23T12:25:00Z
S01578	V0035512	155	2025-03-01T13:20:00Z
S00266	V0005984	1665	2025-03-05T13:28:00Z
S00465	V0010326	751	2025-03-17T07:12:00Z
S00225	V0005031	971	2025-03-11T11:10:00Z
S00343	Y0001842	545	2025-02-21T00:42:00Z
S00100	V0002301	1456	2025-03-22T17:18:00Z
S01709	V0038350	860	2025-03-24T03:34:00Z
S01886	V0042402	1519	2025-03-26T23:25:00Z
S01739	V0038989	1208	2025-03-26T05:49:00Z
S01509	V0034013	999	2025-03-25T02:47:00Z
S00793	V0017386	832	2025-03-02T22:22:00Z
S01242	V0027582	376	2025-03-11T08:10:00Z
S00953	V0020995	1711	2025-03-24T04:33:00Z
S01804	V0040448	1077	2025-03-06T07:21:00Z
S00469	V0010407	837	2025-03-23T17:54:00Z
S00814	V0017939	254	2025-03-07T02:00:00Z
S01583	V0035621	1483	2025-03-14T15:38:00Z
S00972	V0021415	1708	2025-03-06T18:20:00Z
S00430	V0009599	1787	2025-03-13T15:38:00Z
S01109	Y0006045	691	2025-02-20T10:40:00Z
S01722	V0038563	490	2025-03-05T15:13:00Z
S00412	Y0002239	816	2025-02-22T03:08:00Z
S00496	V0011070	1323	2025-03-09T10:32:00Z
S00121	V0002737	1755	2025-03-24T16:12:00Z
S01360	V0030571	1656	2025-03-18T05:48:00Z
S01078	V0023959	1049	2025-03-27T05:14:00Z
S01508	V0034006	1272	2025-03-10T22:55:00Z
S01739	V0038977	885	2025-03-20T02:56:00Z
S01694	V0038001	165	2025-03-15T01:41:00Z
S00795	V0017462	228	2025-03-12T22:21:00Z
S00177	V0003970	1147	2025-03-22T15:02:00Z
S00969	V0021369	811	2025-03-23T07:52:00Z
S01669	V0037445	716	2025-03-28T05:17:00Z
S01765	V0039570	707	2025-03-25T21:49:00Z
S00173	Y0000912	1164	2025-04-03T14:56:00Z
S00345	Y0001851	637	2025-04-04T05:26:00Z
S00335	V0007593	541	2025-03-28T09:24:00Z
S00326	V0007374	110	2025-03-17T09:53:00Z
S01282	Y0006985	1748	2025-04-04T08:14:00Z
S00289	V0006497	755	2025-03-09T01:05:00Z
S01816	V0040763	1326	2025-03-26T02:52:00Z
S01499	V0033796	1482	2025-03-28T04:56:00Z
S01351	V0030355	375	2025-03-21T22:06:00Z
S00194	V0004408	187	2025-03-10T05:38:00Z
S00021	Y0000104	63	2025-04-03T02:16:00Z
S00551	V0012272	487	2025-03-04T12:06:00Z
S00011	V0000337	566	2025-03-02T09:39:00Z
S00809	V0017843	367	2025-03-11T21:36:00Z
S01228	Y0006693	657	2025-02-24T05:26:00Z
S01558	Y0008502	734	2025-02-24T06:44:00Z
S01323	Y0007197	853	2025-04-03T07:24:00Z
S01831	V0041068	1018	2025-03-15T09:29:00Z
S00261	V0005888	904	2025-03-08T22:16:00Z
S01474	V0033236	77	2025-03-12T01:39:00Z
S01359	Y0007405	1562	2025-02-22T10:48:00Z
S00077	V0001840	398	2025-03-05T22:26:00Z
S01711	V0038370	845	2025-03-28T19:35:00Z
S00959	V0021135	1771	2025-03-13T18:57:00Z
S00044	V0000975	430	2025-03-06T18:05:00Z
S01562	V0035180	1328	2025-03-07T03:18:00Z
S00561	V0012526	1117	2025-03-03T04:14:00Z
S01128	V0025058	274	2025-03-24T04:13:00Z
S00695	Y0003773	1173	2025-02-24T15:54:00Z
S01561	V0035171	783	2025-03-17T09:14:00Z
S00698	V0015405	1005	2025-03-12T19:54:00Z
S01420	V0032021	247	2025-03-26T04:26:00Z
S00661	V0014633	1466	2025-03-19T19:07:00Z
S01471	Y0008014	1232	2025-04-05T02:02:00Z
S01322	V0029658	1239	2025-03-24T04:36:00Z
S00407	Y0002208	477	2025-02-28T17:57:00Z
S00243	V0005519	167	2025-03-28T00:27:00Z
S01725	V0038657	864	2025-03-01T17:34:00Z
S01900	V0042663	1125	2025-03-15T09:38:00Z
S00432	Y0002353	1160	2025-02-20T09:31:00Z
S01777	V0039886	1797	2025-03-09T08:45:00Z
S00049	V0001117	1393	2025-03-07T03:14:00Z
S00911	Y0004959	865	2025-04-03T19:37:00Z
S01737	V0038946	1393	2025-03-28T04:10:00Z
S01112	V0024683	865	2025-03-04T00:17:00Z
S00205	V0004586	241	2025-03-22T21:04:00Z
S01747	Y0009575	832	2025-04-03T22:41:00Z
S01873	V0042041	341	2025-03-07T03:51:00Z
S01068	V0023757	1035	2025-03-10T14:02:00Z
S00775	V0017067	25	2025-03-11T10:17:00Z
S00256	V0005797	729	2025-03-28T21:49:00Z
S00004	V0000088	370	2025-03-17T11:16:00Z
S00749	V0016506	958	2025-03-07T22:43:00Z
S00697	Y0003779	539	2025-04-04T14:44:00Z
S00236	V0005341	63	2025-03-16T23:26:00Z
S00246	Y0001296	1621	2025-02-22T07:01:00Z
S00882	V0019326	1514	2025-03-28T23:44:00Z
S00461	V0010246	691	2025-03-04T23:40:00Z
S00497	Y0002713	1616	2025-04-04T06:25:00Z
S00287	V0006416	32	2025-03-23T09:02:00Z
S00353	Y0001899	213	2025-02-27T20:46:00Z
S01678	V0037661	943	2025-03-02T06:39:00Z
S01232	V0027383	1669	2025-03-04T11:36:00Z
S01408	V0031680	927	2025-03-26T02:32:00Z
S01369	V0030785	435	2025-03-12T14:31:00Z
S00715	V0015831	219	2025-03-18T13:37:00Z
S00661	V0014640	585	2025-03-15T14:35:00Z
S01902	V0042722	1147	2025-03-10T13:50:00Z
S00700	Y0003801	945	2025-02-28T07:27:00Z
S01134	V0025176	1199	2025-03-23T02:28:00Z
S01778	Y0009728	262	2025-04-03T16:33:00Z
S00239	V0005414	462	2025-03-08T23:05:00Z
S00681	V0015073	1150	2025-03-22T14:43:00Z
S01305	V0029261	325	2025-03-06T19:59:00Z
S01176	V0026184	353	2025-03-18T11:19:00Z
S00560	V0012481	59	2025-03-22T17:59:00Z
S01091	V0024229	1798	2025-03-11T03:20:00Z
S00618	V0013820	203	2025-03-25T13:25:00Z
S00118	Y0000603	1032	2025-02-24T16:32:00Z
S01765	V0039551	1410	2025-03-23T01:13:00Z
S00678	V0015005	1588	2025-03-20T22:43:00Z
S00700	V0015460	684	2025-03-23T18:34:00Z
S00028	V0000622	147	2025-03-14T18:59:00Z
S00288	V0006459	800	2025-03-01T10:08:00Z
S00201	V0004530	454	2025-03-12T07:34:00Z
S01772	V0039746	483	2025-03-11T20:23:00Z
S01968	Y0010731	901	2025-02-26T03:25:00Z
S01905	V0042803	176	2025-03-17T20:54:00Z
S00571	V0012772	544	2025-03-13T13:27:00Z
S00616	V0013744	646	2025-03-20T08:24:00Z
S01202	V0026729	1517	2025-03-10T16:52:00Z
S01099	V0024367	1281	2025-03-14T07:03:00Z
S01179	V0026217	778	2025-03-21T18:20:00Z
S00091	V0002124	946	2025-03-08T12:57:00Z
S01114	V0024735	1624	2025-03-04T05:45:00Z
S00194	V0004399	1331	2025-03-12T04:49:00Z
S00748	V0016487	1391	2025-03-27T07:53:00Z
S01281	V0028583	1157	2025-03-21T16:18:00Z
S01224	V0027196	1584	2025-03-18T18:31:00Z
S01014	V0022412	1087	2025-03-19T02:15:00Z
S01652	V0037030	406	2025-03-16T07:52:00Z
S00522	V0011615	1413	2025-03-13T02:56:00Z
S00267	V0005999	1217	2025-03-09T05:24:00Z
S01462	V0032970	945	2025-03-01T16:23:00Z
S00064	V0001504	1428	2025-03-13T22:17:00Z
S01061	V0023563	1219	2025-03-05T16:01:00Z
S00283	V0006333	739	2025-03-06T05:15:00Z
S00054	V0001246	1260	2025-03-24T00:32:00Z
S01875	V0042107	1472	2025-03-13T23:39:00Z
S01195	V0026602	970	2025-03-28T10:58:00Z
S01272	V0028329	1609	2025-03-16T18:30:00Z
S00288	V0006455	805	2025-03-03T23:34:00Z
S00116	V0002625	516	2025-03-22T21:38:00Z
S00340	V0007720	362	2025-03-09T20:49:00Z
S01495	V0033713	248	2025-03-11T12:57:00Z
S00658	V0014547	76	2025-03-16T10:12:00Z
S01163	V0025819	1043	2025-03-10T19:03:00Z
S01525	V0034318	916	2025-03-27T18:36:00Z
S00957	V0021095	1574	2025-03-04T09:34:00Z
S01719	V0038497	1249	2025-03-02T07:31:00Z
S01540	V0034721	968	2025-03-21T02:16:00Z
S00137	V0003096	235	2025-03-28T17:58:00Z
S00534	Y0002923	191	2025-02-24T20:01:00Z
S01452	V0032772	872	2025-03-27T10:48:00Z
S00424	V0009436	1135	2025-03-04T23:51:00Z
S00087	V0002062	659	2025-03-17T04:02:00Z
S00607	V0013550	129	2025-03-22T12:18:00Z
S01810	V0040613	772	2025-03-26T22:14:00Z
S00064	V0001496	1396	2025-03-27T19:00:00Z
S01806	V0040526	181	2025-03-21T15:43:00Z
S01044	V0023099	597	2025-03-01T09:31:00Z
S01862	V0041766	555	2025-03-16T05:14:00Z
S01985	V0044500	507	2025-03-21T05:11:00Z
S01387	V0031237	951	2025-03-10T13:39:00Z
S01204	V0026766	479	2025-03-27T07:40:00Z
S01174	V0026129	240	2025-03-25T17:48:00Z
S00718	Y0003911	796	2025-02-25T12:07:00Z
S00106	Y0000548	1322	2025-04-03T17:06:00Z
S01885	V0042366	967	2025-03-16T11:36:00Z
S01277	V0028463	507	2025-03-06T11:54:00Z
S01830	Y0010010	118	2025-02-20T22:39:00Z
S00097	V0002258	1604	2025-03-21T04:38:00Z
S00543	V0012035	540	2025-03-07T08:30:00Z
S01610	V0036135	737	2025-03-05T12:56:00Z
S01336	V0029977	472	2025-03-05T09:50:00Z
S01585	V0035641	328	2025-03-13T20:27:00Z
S00492	V0010986	1412	2025-03-10T20:31:00Z
S01929	V0043283	1152	2025-03-27T14:44:00Z
S01870	V0041957	804	2025-03-04T22:11:00Z
S01562	V0035190	1645	2025-03-09T23:43:00Z
S00129	V0002903	713	2025-03-08T08:52:00Z
S00465	V0010315	1475	2025-03-18T01:06:00Z
S01311	V0029427	52	2025-03-07T04:26:00Z
S01516	V0034107	782	2025-03-08T11:32:00Z
S01133	V0025119	1720	2025-03-25T02:05:00Z
S00934	Y0005072	1407	2025-04-02T02:03:00Z
S01323	V0029708	318	2025-03-10T12:46:00Z
S01351	V0030341	1262	2025-03-11T07:02:00Z
S00778	V0017155	670	2025-03-06T02:21:00Z
S00374	V0008414	1486	2025-03-01T23:56:00Z
S00323	V0007272	1308	2025-03-08T05:07:00Z
S00584	V0013050	303	2025-03-26T02:58:00Z
S00331	V0007498	266	2025-03-20T07:08:00Z
S01311	V0029430	1715	2025-03-19T05:01:00Z
S00170	V0003809	330	2025-03-01T10:48:00Z
S00008	V0000259	525	2025-03-20T19:05:00Z
S00901	Y0004904	1151	2025-02-20T22:31:00Z
S00328	V0007424	367	2025-03-07T20:31:00Z
S00283	V0006332	565	2025-03-23T03:13:00Z
S01406	V0031639	1131	2025-03-22T04:20:00Z
S00612	V0013657	404	2025-03-23T07:01:00Z
S00913	Y0004968	1283	2025-02-24T10:06:00Z
S00951	V0020976	624	2025-03-22T23:45:00Z
S00999	V0022007	1443	2025-03-15T00:36:00Z
S01105	V0024555	28	2025-03-19T06:19:00Z
S01127	V0025030	251	2025-03-04T12:26:00Z
S00478	V0010600	450	2025-03-01T05:17:00Z
S01961	V0044003	1160	2025-03-14T22:45:00Z
S01671	V0037516	1274	2025-03-21T11:01:00Z
S01812	V0040649	369	2025-03-28T09:58:00Z
S01833	V0041115	1338	2025-03-02T08:29:00Z
S01307	Y0007121	997	2025-04-04T21:06:00Z
S01899	V0042630	214	2025-03-07T18:36:00Z
S00209	V0004678	217	2025-03-03T20:21:00Z
S00894	V0019582	1610	2025-03-27T19:03:00Z
S00930	Y0005045	632	2025-04-03T11:55:00Z
S00225	Y0001179	900	2025-02-28T04:44:00Z
S00186	V0004175	1602	2025-03-10T15:37:00Z
S01857	V0041626	502	2025-03-05T00:21:00Z
S01274	Y0006938	1464	2025-02-27T05:04:00Z
S01904	V0042792	1617	2025-03-07T04:46:00Z
S01234	Y0006727	545	2025-04-03T11:32:00Z
S00194	V0004400	462	2025-03-08T01:07:00Z
S00141	Y0000729	1527	2025-04-02T04:45:00Z
S01174	V0026143	1303	2025-03-04T20:33:00Z
S01790	V0040156	1538	2025-03-26T11:04:00Z
S00559	V0012455	325	2025-03-24T07:34:00Z
S01315	V0029534	501	2025-03-16T12:15:00Z
S00233	V0005261	237	2025-03-11T01:51:00Z
S00942	V0020728	646	2025-03-14T06:57:00Z
S01285	Y0007000	247	2025-04-05T19:59:00Z
S00920	V0020192	1458	2025-03-13T14:00:00Z
S00325	V0007330	1078	2025-03-24T13:16:00Z
S01990	V0044618	438	2025-03-13T16:58:00Z
S00330	V0007478	1572	2025-03-12T17:17:00Z
S00015	V0000404	206	2025-03-05T00:11:00Z
S00778	V0017141	274	2025-03-16T17:14:00Z
S01353	V0030402	975	2025-03-23T04:50:00Z
S01280	V0028534	1550	2025-03-05T14:08:00Z
S01551	V0034950	334	2025-03-17T00:25:00Z
S01884	V0042360	1104	2025-03-03T23:47:00Z
S00123	V0002770	1613	2025-03-15T20:04:00Z
S00149	V0003335	54	2025-03-04T00:18:00Z
S01673	V0037555	685	2025-03-12T22:59:00Z
S01414	V0031851	1639	2025-03-09T20:47:00Z
S00376	V0008469	1392	2025-03-16T01:58:00Z
S00127	Y0000647	225	2025-02-24T17:45:00Z
S00833	V0018280	1501	2025-03-14T04:03:00Z
S01842	V0041288	802	2025-03-09T02:01:00Z
S01499	V0033803	1720	2025-03-01T19:55:00Z
S01570	V0035324	1071	2025-03-16T07:38:00Z
S00532	V0011827	47	2025-03-18T06:19:00Z
S01204	V0026775	321	2025-03-25T10:18:00Z
S00056	Y0000291	587	2025-04-02T15:39:00Z
S01158	V0025698	1310	2025-03-20T19:02:00Z
S01193	V0026550	41	2025-03-26T04:59:00Z
S01694	V0038019	1176	2025-03-26T18:52:00Z
S00774	V0017017	1449	2025-03-18T21:55:00Z
S00730	V0016109	433	2025-03-02T06:22:00Z
S01704	V0038229	95	2025-03-03T22:35:00Z
S00516	V0011472	191	2025-03-09T06:09:00Z
S00431	V0009602	449	2025-03-12T19:41:00Z
S01045	V0023131	1663	2025-03-02T18:08:00Z
S00474	V0010516	716	2025-03-06T22:02:00Z
S01691	V0037944	185	2025-03-12T13:03:00Z
S00894	V0019573	1703	2025-03-17T14:33:00Z
S01550	V0034905	1515	2025-03-16T22:02:00Z
S00516	V0011490	68	2025-03-05T17:42:00Z
S00318	V0007148	273	2025-03-17T13:26:00Z
S01049	V0023266	1153	2025-03-01T08:02:00Z
S00794	Y0004329	1781	2025-02-23T16:47:00Z
S00750	V0016516	993	2025-03-10T07:48:00Z
S00304	V0006827	1722	2025-03-12T00:51:00Z
S00432	V0009638	174	2025-03-19T06:54:00Z
S00747	Y0004070	894	2025-04-03T04:54:00Z
S00593	Y0003216	1592	2025-04-01T21:47:00Z
S00225	V0005057	897	2025-03-28T05:21:00Z
S00833	V0018286	85	2025-03-11T03:26:00Z
S01904	Y0010408	1676	2025-04-01T13:27:00Z
S01368	V0030772	1424	2025-03-08T11:13:00Z
S00997	V0021962	167	2025-03-09T22:20:00Z
S01758	V0039450	1223	2025-03-25T03:52:00Z
S00400	V0008929	370	2025-03-27T14:46:00Z
S01468	V0033122	1519	2025-03-12T03:43:00Z
S01295	V0028959	1128	2025-03-10T14:08:00Z
S00301	V0006761	1162	2025-03-08T17:47:00Z
S01636	V0036698	1753	2025-03-07T01:35:00Z
S01493	V0033667	1515	2025-03-27T16:59:00Z
S00875	V0019191	1642	2025-03-07T04:16:00Z
S01859	V0041703	1035	2025-03-19T11:49:00Z
S01351	V0030356	972	2025-03-10T15:18:00Z
S01020	Y0005560	1630	2025-02-23T08:27:00Z
S01904	V0042794	202	2025-03-15T01:42:00Z
S01445	Y0007863	1469	2025-02-28T20:14:00Z
S01757	V0039412	1365	2025-03-26T02:23:00Z
S01746	V0039148	360	2025-03-22T04:35:00Z
S00994	Y0005420	903	2025-02-26T04:39:00Z
S01018	Y0005548	1033	2025-02-28T00:22:00Z
S00280	Y0001485	1595	2025-02-20T14:06:00Z
S00819	V0018027	891	2025-03-20T07:01:00Z
S00821	V0018062	1605	2025-03-05T00:08:00Z
S01247	V0027691	522	2025-03-12T22:44:00Z
S00395	Y0002140	1495	2025-02-26T01:34:00Z
S00777	Y0004222	726	2025-02-20T11:51:00Z
S00200	V0004501	1275	2025-03-14T08:39:00Z
S01543	V0034767	1214	2025-03-14T20:04:00Z
S00457	V0010161	674	2025-03-19T21:34:00Z
S00705	V0015546	1131	2025-03-26T08:33:00Z
S01170	V0026018	906	2025-03-02T02:54:00Z
S01813	V0040679	86	2025-03-15T12:20:00Z
S00372	V0008379	1380	2025-03-04T13:24:00Z
S01909	V0042877	1029	2025-03-23T11:39:00Z
S01734	V0038857	78	2025-03-28T12:38:00Z
S01204	V0026763	399	2025-03-03T04:00:00Z
S01440	Y0007843	337	2025-04-02T22:00:00Z
S01847	V0041434	1535	2025-03-15T10:30:00Z
S00269	V0006022	409	2025-03-09T01:25:00Z
S01648	V0036930	713	2025-03-17T22:38:00Z
S00216	V0004830	208	2025-03-19T02:21:00Z
S00403	V0009007	363	2025-03-11T12:28:00Z
S01516	V0034096	987	2025-03-21T06:37:00Z
S01639	V0036756	1088	2025-03-01T16:17:00Z
S01611	V0036181	1198	2025-03-23T05:37:00Z
S00963	V0021225	386	2025-03-08T19:55:00Z
S00388	V0008720	546	2025-03-07T06:36:00Z
S00012	V0000352	889	2025-03-26T02:57:00Z
S00410	V0009157	1029	2025-03-08T18:51:00Z
S01477	V0033306	1021	2025-03-07T10:29:00Z
S00337	V0007634	1297	2025-03-02T14:23:00Z
S01166	Y0006361	845	2025-02-26T17:54:00Z
S01522	Y0008297	1213	2025-02-25T09:53:00Z
S01943	Y0010605	958	2025-04-01T06:48:00Z
S01868	V0041919	1700	2025-03-16T13:26:00Z
