subscription_id,session_id,bytes_used,ts
S00757,D0026144,23153546,2025-03-19T07:50:00Z
S00902,D0031074,9448867,2025-03-27T10:48:00Z
S01585,D0054645,31087355,2025-03-01T03:48:00Z
S00702,D0024221,149308103,2025-03-21T21:01:00Z
S00998,X0006900,48833771,2025-04-02T19:44:00Z
S01662,D0057564,70690586,2025-03-14T14:35:00Z
S00809,D0027896,79030968,2025-03-01T06:22:00Z
S01334,D0046231,51750285,2025-03-01T03:42:00Z
S01625,D0056179,13389569,2025-03-14T00:01:00Z
S00024,D0000948,12855485,2025-03-20T17:04:00Z
S01327,D0045919,21921498,2025-03-06T02:07:00Z
S00954,D0032947,-1,2025-03-24T04:25:00Z
S01715,D0059438,6591508,2025-03-09T05:24:00Z
S01921,D0066778,10153303,2025-03-08T04:25:00Z
S00396,X0002732,41636624,2025-02-26T15:34:00Z
S01666,D0057669,18935148,2025-03-08T06:33:00Z
S00914,D0031482,23549016,2025-03-03T04:14:00Z
S00324,X0002228,77027872,2025-04-03T00:52:00Z
S00278,D0009615,25670200,2025-03-03T14:51:00Z
S00181,D0006411,-1,2025-03-09T18:52:00Z
S00506,D0017704,3285026,2025-03-24T15:56:00Z
S01498,D0051749,16490787,2025-03-11T15:44:00Z
S01887,X0013045,24530987,2025-04-02T13:57:00Z
S01837,D0063584,18677204,2025-03-15T17:37:00Z
S00822,D0028347,30948745,2025-03-28T06:51:00Z
S00286,D0009867,60157630,2025-03-04T14:38:00Z
S01751,D0060556,25311955,2025-03-13T15:05:00Z
S00627,D0021881,18584931,2025-03-23T16:46:00Z
S01339,D0046411,5197492,2025-03-07T21:57:00Z
S01364,D0047340,29903662,2025-03-17T08:23:00Z
S01696,D0058803,30177631,2025-03-17T12:45:00Z
S00866,D0029920,16064730,2025-03-26T07:07:00Z
S00813,D0028020,16624072,2025-03-11T21:56:00Z
S01375,D0047777,10934721,2025-03-06T01:31:00Z
S00516,D0018110,15246776,2025-03-10T06:45:00Z
S01248,D0042988,65537550,2025-03-07T03:23:00Z
S00809,X0005601,5800862,2025-04-05T08:30:00Z
S01052,D0036437,35095900,2025-03-12T17:52:00Z
S01218,D0041821,92824545,2025-03-05T16:21:00Z
S01406,D0048784,414961991,2025-03-26T13:41:00Z
S01855,X0012825,23271443,2025-02-23T14:53:00Z
S01152,D0039685,18031800,2025-03-22T21:20:00Z
S00077,D0002832,45399289,2025-03-16T11:09:00Z
S00455,D0015937,9630320,2025-03-21T11:29:00Z
S01394,D0048397,135376475,2025-03-25T03:09:00Z
S00001,D0000057,9682114,2025-03-13T22:14:00Z
S00300,D0010271,13425150,2025-03-09T05:55:00Z
S01964,D0068234,11673987,2025-03-28T04:57:00Z
S01232,D0042375,40953995,2025-03-14T16:20:00Z
S01531,D0052862,45027360,2025-03-14T11:29:00Z
S00710,D0024487,6079289,2025-03-07T23:14:00Z
S00633,D0022049,18944126,2025-03-08T17:52:00Z
S01397,D0048536,-1,2025-03-13T01:27:00Z
S00613,D0021371,18575683,2025-03-12T21:56:00Z
S01071,D0037127,-1,2025-03-11T07:23:00Z
S00829,D0028666,31379268,2025-03-16T01:49:00Z
S01106,D0038235,345544810,2025-03-22T17:35:00Z
S00623,D0021699,31338950,2025-03-13T05:06:00Z
S01024,D0035488,57714511,2025-03-15T15:49:00Z
S00126,D0004471,34756592,2025-03-02T20:23:00Z
S01399,D0048585,13691326,2025-03-15T03:51:00Z
S01828,X0012623,35013225,2025-04-05T19:08:00Z
S00129,D0004538,122681262,2025-03-12T17:47:00Z
S00075,X0000519,34459485,2025-04-05T10:39:00Z
S00305,X0002092,4916806,2025-04-03T22:25:00Z
S00143,D0005107,77077297,2025-03-19T09:49:00Z
S00571,D0019996,8132264,2025-03-11T15:55:00Z
S01210,D0041487,47649629,2025-03-20T19:19:00Z
S00346,D0011971,3350961,2025-03-03T09:16:00Z
S00365,D0012744,12010943,2025-03-04T00:49:00Z
S01385,D0048123,47363145,2025-03-14T01:50:00Z
S00257,D0009042,14282670,2025-03-07T12:12:00Z
S01873,D0064935,106676765,2025-03-04T10:53:00Z
S01954,D0067878,12360356,2025-03-26T05:10:00Z
S01073,X0007439,16326995,2025-04-03T17:07:00Z
S01169,D0040287,31227088,2025-03-02T05:49:00Z
S01627,D0056251,65854020,2025-03-27T19:02:00Z
S00391,D0013670,21969788,2025-03-18T19:33:00Z
S01330,X0009221,18533397,2025-04-03T23:31:00Z
S00540,D0018968,13694678,2025-03-01T04:36:00Z
S00087,D0003226,24518538,2025-03-08T17:29:00Z
S00732,D0025262,-1,2025-03-10T14:29:00Z
S01320,D0045671,46936832,2025-03-15T09:08:00Z
S00141,D0005025,-1,2025-03-23T15:27:00Z
S00350,X0002408,10241129,2025-02-23T05:42:00Z
S01563,D0054035,9074491,2025-03-06T08:50:00Z
S01446,D0050008,13992127,2025-03-24T23:20:00Z
S00621,D0021630,17539737,2025-03-02T12:30:00Z
S00618,X0004290,74657005,2025-02-24T19:37:00Z
S01070,D0037105,3777951,2025-03-28T03:29:00Z
S00638,X0004428,28226793,2025-04-03T08:43:00Z
S01710,D0059279,97665316,2025-03-02T12:52:00Z
S00752,D0025973,10311156,2025-03-09T14:33:00Z
S00237,D0008301,16288133,2025-03-09T11:39:00Z
S01587,X0010956,15232239,2025-04-04T13:14:00Z
S00180,D0006364,71010884,2025-03-14T05:25:00Z
S00816,D0028118,1785336,2025-03-24T10:57:00Z
S00535,D0018776,28462652,2025-03-16T01:16:00Z
S00065,D0002336,12194226,2025-03-27T15:07:00Z
S00327,D0011276,20103537,2025-03-25T18:15:00Z
S00075,D0002708,19673728,2025-03-04T19:52:00Z
S00699,D0024137,19056720,2025-03-04T08:20:00Z
S01147,X0007904,19638186,2025-02-21T05:00:00Z
S01207,D0041429,97163600,2025-03-21T21:33:00Z
S00850,D0029479,29050183,2025-03-11T16:42:00Z
S00450,D0015778,10746160,2025-03-16T14:33:00Z
S01598,D0055059,124764517,2025-03-13T22:28:00Z
S01920,X0013288,34152314,2025-04-02T01:01:00Z
S01638,D0056737,15848905,2025-03-02T04:42:00Z
S00524,D0018413,38441630,2025-03-12T01:56:00Z
S01448,X0010008,30406052,2025-04-04T11:28:00Z
S01499,D0051794,6465509,2025-03-07T20:55:00Z
S00831,D0028768,27535977,2025-03-10T00:26:00Z
S01435,D0049705,18640206,2025-03-09T05:19:00Z
S01900,D0066055,49599651,2025-03-10T04:54:00Z
S01984,D0068902,43634875,2025-03-14T04:06:00Z
S01631,D0056435,62292847,2025-03-06T16:37:00Z
S00058,X0000401,57603288,2025-02-23T17:01:00Z
S01491,D0051452,9720634,2025-03-17T18:31:00Z
S01806,D0062505,8615143,2025-03-12T13:14:00Z
S00725,X0005022,7261531,2025-02-23T19:09:00Z
S01656,X0011431,15103974,2025-04-05T07:45:00Z
S00835,D0028882,71637229,2025-03-20T18:36:00Z
S00066,D0002383,10753358,2025-03-07T19:14:00Z
S01108,D0038330,18081125,2025-03-27T19:54:00Z
S00806,D0027836,6969522,2025-03-22T19:04:00Z
S00480,D0016814,9149760,2025-03-05T06:55:00Z
S00521,D0018322,-1,2025-03-21T12:27:00Z
S01796,D0062198,50184082,2025-03-28T07:54:00Z
S01558,D0053825,18300700,2025-03-19T09:46:00Z
S00233,D0008146,99787635,2025-03-21T12:43:00Z
S00798,D0027542,27326259,2025-03-27T08:29:00Z
S00619,D0021523,3491315,2025-03-11T12:11:00Z
S01544,D0053355,14310431,2025-03-12T11:44:00Z
S00852,X0005885,6811795,2025-04-04T14:51:00Z
S01491,D0051472,24733215,2025-03-22T10:42:00Z
S01221,D0041982,83928734,2025-03-15T18:54:00Z
S00739,D0025535,28047709,2025-03-12T09:25:00Z
S00455,D0015951,22254065,2025-03-20T21:34:00Z
S01373,X0009517,17988059,2025-02-22T01:47:00Z
S00846,D0029305,55320180,2025-03-19T01:58:00Z
S01824,D0063087,23303846,2025-03-18T17:48:00Z
S00173,X0001196,10144643,2025-04-04T11:44:00Z
S01813,D0062768,63014669,2025-03-27T22:06:00Z
S01745,D0060401,19547186,2025-03-22T05:37:00Z
S00499,D0017546,78456405,2025-03-07T11:56:00Z
S00931,D0032074,27648454,2025-03-20T02:08:00Z
S01086,D0037628,50278449,2025-03-04T00:09:00Z
S01237,X0008562,12145355,2025-02-26T18:02:00Z
S00265,D0009298,22376565,2025-03-11T04:08:00Z
S01661,D0057495,-1,2025-03-09T14:20:00Z
S00874,D0030179,10481519,2025-03-01T08:43:00Z
S01490,D0051389,38946787,2025-03-16T03:08:00Z
S01324,D0045868,64351860,2025-03-14T03:46:00Z
S00124,D0004403,22968161,2025-03-21T06:22:00Z
S01609,D0055575,35573376,2025-03-28T07:18:00Z
S01442,D0049892,10033631,2025-03-07T17:20:00Z
S01827,D0063176,92349118,2025-03-17T23:06:00Z
S00020,D0000772,74490565,2025-03-05T04:56:00Z
S00754,D0026061,50072883,2025-03-09T22:07:00Z
S00965,D0033453,28215887,2025-03-09T09:35:00Z
S00282,X0001941,19917127,2025-04-01T04:25:00Z
S01360,D0047206,24037140,2025-03-22T23:13:00Z
S01135,D0039201,25883262,2025-03-17T09:19:00Z
S01177,D0040536,101130520,2025-03-24T20:31:00Z
S01053,D0036444,42895405,2025-03-17T04:24:00Z
S00621,X0004309,258336143,2025-04-05T01:57:00Z
S01107,D0038277,42696235,2025-03-15T00:39:00Z
S00202,D0007063,321298204,2025-03-21T10:08:00Z
S01792,D0062086,263273486,2025-03-22T13:45:00Z
S00357,D0012455,51096497,2025-03-06T17:29:00Z
S01082,D0037472,28139880,2025-03-20T01:03:00Z
S01852,D0064171,26455722,2025-03-28T18:04:00Z
S01911,X0013219,33007101,2025-02-26T19:10:00Z
S00631,D0022018,19590521,2025-03-04T07:37:00Z
S01820,D0062940,44969512,2025-03-08T06:10:00Z
S00835,X0005776,5175419,2025-02-20T11:50:00Z
S01933,D0067171,45987742,2025-03-19T19:27:00Z
S01036,X0007166,13963893,2025-02-24T12:04:00Z
S00308,D0010577,4344428,2025-03-10T05:29:00Z
S00719,D0024796,4842820,2025-03-11T12:37:00Z
S01555,D0053697,698505214,2025-03-26T13:32:00Z
S01663,D0057613,21911989,2025-03-08T19:08:00Z
S01498,D0051728,14000593,2025-03-06T16:27:00Z
S01659,D0057442,16387734,2025-03-14T12:40:00Z
S00286,D0009891,6262229,2025-03-11T10:14:00Z
S01482,D0051162,35478995,2025-03-05T01:45:00Z
S00965,D0033447,62949313,2025-03-22T18:05:00Z
S00335,D0011639,21022934,2025-03-05T12:10:00Z
S01931,D0067103,100897717,2025-03-19T02:08:00Z
S00252,D0008877,31098247,2025-03-14T07:09:00Z
S01213,X0008388,20087518,2025-04-04T04:27:00Z
S01177,D0040517,34974418,2025-03-22T09:48:00Z
S00491,D0017258,14031634,2025-03-02T10:33:00Z
S01858,D0064419,21161014,2025-03-21T04:00:00Z
S00507,D0017773,18842835,2025-03-14T11:42:00Z
S01645,D0057005,23798457,2025-03-19T22:56:00Z
S00731,D0025181,48282971,2025-03-03T16:56:00Z
S01087,D0037681,35320078,2025-03-02T14:10:00Z
S01528,D0052793,36619341,2025-03-11T19:06:00Z
S01017,D0035316,-1,2025-03-10T10:46:00Z
S00029,D0001167,9143009,2025-03-01T06:06:00Z
S00947,D0032676,40149049,2025-03-13T11:53:00Z
S01381,D0047931,7919896,2025-03-16T23:17:00Z
S00482,D0016885,23790782,2025-03-28T17:09:00Z
S01836,X0012683,83774259,2025-04-02T07:02:00Z
S00900,D0030996,16905627,2025-03-13T07:06:00Z
S01319,D0045627,32407362,2025-03-17T04:38:00Z
S00686,D0023764,100991939,2025-03-04T19:43:00Z
S01213,D0041593,6950599,2025-03-19T01:45:00Z
S01810,D0062591,68595413,2025-03-24T12:09:00Z
S00488,D0017101,12280798,2025-03-10T16:26:00Z
S00203,D0007104,11874344,2025-03-23T18:38:00Z
S01161,D0039981,56730806,2025-03-21T03:11:00Z
S00001,D0000056,30332112,2025-03-20T20:52:00Z
S00623,D0021694,40794704,2025-03-05T13:01:00Z
S00880,D0030343,67161388,2025-03-21T02:37:00Z
S01872,D0064877,71189862,2025-03-21T01:50:00Z
S01366,D0047446,28862047,2025-03-23T16:16:00Z
S00105,D0003763,19899523,2025-03-13T10:22:00Z
S01964,D0068208,70015091,2025-03-28T10:56:00Z
S01325,D0045899,42725155,2025-03-14T18:17:00Z
S01824,D0063064,17961279,2025-03-02T17:15:00Z
S01294,D0044784,12903602,2025-03-01T20:03:00Z
S01878,D0065134,68678778,2025-03-19T04:05:00Z
S00683,D0023692,50104129,2025-03-16T21:45:00Z
S01948,D0067640,15737474,2025-03-07T15:00:00Z
S01752,X0012105,69279038,2025-02-28T01:16:00Z
S01873,D0064925,5503063,2025-03-09T23:39:00Z
S01777,D0061521,1106602,2025-03-02T19:54:00Z
S01357,D0047065,-1,2025-03-12T08:47:00Z
S00428,D0015070,26967762,2025-03-22T09:47:00Z
S01945,D0067546,38729860,2025-03-01T17:32:00Z
S00141,D0004990,49599337,2025-03-15T02:23:00Z
S01623,D0056107,181128569,2025-03-24T13:02:00Z
S01758,D0060752,14988135,2025-03-07T03:14:00Z
S01693,D0058643,21145860,2025-03-12T22:35:00Z
S01338,D0046363,59521868,2025-03-12T17:14:00Z
S00283,X0001948,179954832,2025-02-23T00:00:00Z
S01462,D0050522,19684428,2025-03-25T07:17:00Z
S00074,X0000512,33588445,2025-04-02T11:08:00Z
S01534,D0053025,5732632,2025-03-06T02:19:00Z
S01345,D0046559,23377267,2025-03-06T01:17:00Z
S01076,D0037297,10385404,2025-03-23T13:50:00Z
S00839,D0029073,26632838,2025-03-27T05:38:00Z
S00748,D0025907,-1,2025-03-13T00:05:00Z
S01829,D0063284,22476015,2025-03-21T05:18:00Z
S00733,D0025336,33187133,2025-03-02T07:35:00Z
S00546,X0003789,68274906,2025-02-25T02:35:00Z
S01988,X0013758,19350411,2025-02-26T23:04:00Z
S01220,D0041936,24447587,2025-03-26T15:37:00Z
S00944,D0032582,20293581,2025-03-01T07:04:00Z
S00834,X0005766,38042376,2025-04-05T03:16:00Z
S00859,D0029665,13325560,2025-03-04T11:13:00Z
S01045,D0036244,15798772,2025-03-28T23:20:00Z
S00325,D0011188,54774344,2025-03-08T11:38:00Z
S00124,D0004384,22478184,2025-03-05T21:30:00Z
S00087,X0000602,22395313,2025-02-22T20:39:00Z
S00716,X0004961,15556966,2025-04-05T21:02:00Z
S00696,X0004821,30408284,2025-02-20T10:46:00Z
S00739,D0025552,43787820,2025-03-02T00:50:00Z
S01223,D0042033,44141724,2025-03-15T12:47:00Z
S01291,X0008967,122217128,2025-04-03T03:40:00Z
S00889,D0030672,14518072,2025-03-11T17:28:00Z
S01059,D0036707,47449832,2025-03-18T08:21:00Z
S00407,D0014271,7184773,2025-03-07T12:44:00Z
S01117,D0038614,65713753,2025-03-28T02:02:00Z
S01794,X0012388,15823148,2025-04-01T13:48:00Z
S01982,D0068833,72887441,2025-03-17T13:55:00Z
S00915,D0031512,79831358,2025-03-15T10:49:00Z
S00007,X0000045,14668502,2025-02-22T22:12:00Z
S01662,D0057562,25745093,2025-03-18T22:54:00Z
S01810,D0062599,19037304,2025-03-19T16:30:00Z
S01218,D0041851,91623176,2025-03-01T11:45:00Z
S00135,D0004746,8375091,2025-03-24T23:57:00Z
S01305,D0045191,25171910,2025-03-12T17:52:00Z
S00890,D0030729,51624705,2025-03-16T00:01:00Z
S01942,X0013444,43962547,2025-04-02T12:29:00Z
S00981,X0006786,42785395,2025-04-03T00:57:00Z
S00041,D0001587,25399503,2025-03-23T11:09:00Z
S01539,D0053158,35108461,2025-03-01T12:20:00Z
S01980,X0013700,52606901,2025-02-28T09:03:00Z
S01180,D0040651,23564050,2025-03-01T19:29:00Z
S00139,D0004894,6953167,2025-03-03T15:04:00Z
S00729,X0005053,47303234,2025-02-20T11:37:00Z
S00556,X0003859,137854943,2025-02-25T01:06:00Z
S01500,D0051813,4737940,2025-03-15T04:33:00Z
S01214,D0041667,18648407,2025-03-24T04:56:00Z
S01328,X0009205,10002772,2025-04-04T17:55:00Z
S01090,D0037773,17608925,2025-03-04T04:45:00Z
S00154,D0005433,3407759,2025-03-24T12:12:00Z
S01429,X0009892,20682464,2025-02-27T12:58:00Z
S00594,X0004124,217116932,2025-02-25T17:39:00Z
S01021,X0007058,93064533,2025-02-22T20:18:00Z
S01642,X0011346,37431299,2025-02-26T16:47:00Z
S01609,X0011116,4019240,2025-02-20T15:36:00Z
S01708,D0059237,-1,2025-03-25T23:08:00Z
S01997,D0069389,71767886,2025-03-16T11:01:00Z
S00012,D0000481,7740040,2025-03-07T12:21:00Z
S00017,X0000112,31169801,2025-02-22T13:09:00Z
S00777,D0026857,60584435,2025-03-24T04:55:00Z
S00208,D0007290,65394273,2025-03-02T09:51:00Z
S00008,D0000346,37696457,2025-03-05T05:30:00Z
S00833,D0028808,73058928,2025-03-25T08:37:00Z
S00767,X0005303,156667357,2025-02-26T18:27:00Z
S01811,D0062655,48476580,2025-03-09T23:15:00Z
S01114,D0038508,125324265,2025-03-10T17:54:00Z
S00927,X0006386,103097323,2025-04-05T07:13:00Z
S01125,X0007765,88392018,2025-02-25T17:29:00Z
S01957,D0067969,35936240,2025-03-26T22:39:00Z
S01734,X0011971,5855517,2025-02-24T15:35:00Z
S01037,D0035947,22076389,2025-03-27T10:53:00Z
S01605,D0055406,41647877,2025-03-03T08:50:00Z
S00682,D0023670,35118433,2025-03-20T01:46:00Z
S01605,D0055415,16949809,2025-03-14T13:02:00Z
S00611,X0004237,175082428,2025-02-26T02:38:00Z
S01347,D0046642,236567985,2025-03-11T18:33:00Z
S00488,D0017069,115336107,2025-03-01T08:32:00Z
S01368,D0047510,76794057,2025-03-23T21:02:00Z
S00358,D0012490,27610573,2025-03-06T09:37:00Z
S00924,D0031808,38865415,2025-03-14T22:08:00Z
S01497,D0051693,4361110,2025-03-18T11:09:00Z
S00491,X0003390,23147141,2025-04-02T16:11:00Z
S01201,D0041272,56291440,2025-03-11T16:00:00Z
S00433,D0015239,-1,2025-03-23T17:33:00Z
S00528,D0018503,28885830,2025-03-01T14:18:00Z
S01123,D0038816,3421754,2025-03-16T04:04:00Z
S01374,D0047741,22557152,2025-03-19T13:37:00Z
S00317,D0010884,19431687,2025-03-22T22:23:00Z
S00088,D0003265,31796854,2025-03-20T09:18:00Z
S01251,D0043128,11881921,2025-03-09T07:02:00Z
S01682,D0058210,66951548,2025-03-25T12:51:00Z
S01244,D0042847,28879869,2025-03-19T03:47:00Z
S00005,D0000183,43557589,2025-03-01T13:34:00Z
S01970,X0013636,4670041,2025-02-20T04:07:00Z
S01576,D0054375,30602584,2025-03-10T20:18:00Z
S01263,X0008766,85250134,2025-02-24T03:41:00Z
S00585,X0004063,9135246,2025-02-23T13:24:00Z
S00790,D0027329,14429435,2025-03-02T00:23:00Z
S00938,D0032391,42831018,2025-03-06T05:52:00Z
S01178,D0040572,15660566,2025-03-21T19:33:00Z
S00312,D0010720,51284877,2025-03-05T04:47:00Z
S01601,D0055230,-1,2025-03-21T13:41:00Z
S01678,D0058058,7734188,2025-03-04T07:42:00Z
S00898,D0030949,33879600,2025-03-13T17:05:00Z
S01825,D0063111,-1,2025-03-10T08:36:00Z
S00308,D0010550,77816880,2025-03-27T10:35:00Z
S00933,D0032151,39643610,2025-03-05T07:06:00Z
S00251,D0008825,28834384,2025-03-08T20:02:00Z
S01275,D0044016,12239960,2025-03-26T19:45:00Z
S01180,D0040652,74421906,2025-03-12T23:45:00Z
S00376,D0013098,24778389,2025-03-08T04:27:00Z
S01022,X0007068,34023169,2025-04-03T08:09:00Z
S01976,D0068630,29619102,2025-03-08T19:59:00Z
S01250,X0008660,25694581,2025-02-21T04:33:00Z
S01698,D0058859,38299841,2025-03-18T00:26:00Z
S00827,D0028558,59216159,2025-03-04T02:54:00Z
S01809,D0062576,10093045,2025-03-07T09:18:00Z
S01713,D0059334,57649294,2025-03-05T10:12:00Z
S00428,D0015069,11499648,2025-03-12T09:24:00Z
S01849,D0064065,67247233,2025-03-23T12:25:00Z
S00665,D0023093,24311327,2025-03-07T19:42:00Z
S01579,D0054489,42339065,2025-03-08T02:58:00Z
S01646,D0057020,12492336,2025-03-16T07:10:00Z
S01613,D0055751,24958585,2025-03-23T09:24:00Z
S00455,D0015942,44005274,2025-03-26T05:35:00Z
S01192,D0040969,16320223,2025-03-23T23:09:00Z
S00068,D0002451,8290870,2025-03-05T17:55:00Z
S01901,D0066087,25455803,2025-03-19T07:33:00Z
S00741,D0025666,10039922,2025-03-06T11:11:00Z
S00478,D0016760,27140932,2025-03-28T10:55:00Z
S01917,D0066633,79505196,2025-03-23T06:11:00Z
S00957,X0006612,77362627,2025-02-21T22:17:00Z
S01448,X0010012,96114616,2025-02-22T16:53:00Z
S00766,D0026399,39207180,2025-03-28T05:26:00Z
S00326,D0011225,63194060,2025-03-10T00:19:00Z
S01411,D0048931,12295994,2025-03-16T21:50:00Z
S00647,D0022494,19295930,2025-03-22T09:04:00Z
S00819,X0005672,232895615,2025-02-26T07:01:00Z
S00381,D0013305,-1,2025-03-05T22:02:00Z
S00504,D0017674,20224780,2025-03-27T20:58:00Z
S01862,X0012878,40022100,2025-02-27T06:55:00Z
S00673,X0004654,19778777,2025-04-03T08:01:00Z
S01371,D0047647,10877115,2025-03-10T21:28:00Z
S00992,D0034465,26681114,2025-03-06T10:01:00Z
S01247,D0042955,17991081,2025-03-06T09:13:00Z
S00125,D0004405,44060740,2025-03-19T18:18:00Z
S01874,X0012961,50141483,2025-02-23T12:21:00Z
S01264,D0043653,94756525,2025-03-15T13:50:00Z
S01740,D0060242,48132261,2025-03-02T05:17:00Z
S00194,D0006828,18606534,2025-03-20T14:06:00Z
S01213,X0008394,20071000,2025-04-03T07:03:00Z
S00800,D0027653,29832378,2025-03-06T20:28:00Z
S01684,D0058275,64293877,2025-03-20T02:11:00Z
S00300,D0010314,7385199,2025-03-08T07:03:00Z
S01357,X0009422,24709558,2025-02-24T09:05:00Z
S00342,X0002345,10174315,2025-02-20T03:27:00Z
S00758,D0026172,14091256,2025-03-26T13:50:00Z
S01162,X0008015,13932980,2025-04-04T11:15:00Z
S00518,D0018207,39145375,2025-03-02T14:38:00Z
S00039,X0000270,122352405,2025-04-03T09:14:00Z
S01774,D0061387,7310061,2025-03-24T22:31:00Z
S00706,D0024333,15898499,2025-03-01T11:38:00Z
S00065,D0002356,16860014,2025-03-17T04:27:00Z
S00904,D0031184,24308310,2025-03-24T19:49:00Z
S00057,D0002109,16275076,2025-03-02T01:38:00Z
S01160,X0008000,13193097,2025-02-21T18:14:00Z
S01861,D0064477,27225431,2025-03-03T03:20:00Z
S01040,D0036089,55006723,2025-03-17T15:00:00Z
S01674,D0057882,45974186,2025-03-05T11:28:00Z
S01003,D0034874,36197692,2025-03-14T19:01:00Z
S00103,D0003678,34507444,2025-03-23T20:14:00Z
S00774,X0005354,8309592,2025-04-05T08:03:00Z
S00764,D0026349,11629702,2025-03-23T21:08:00Z
S01666,D0057681,130899670,2025-03-15T18:52:00Z
S01641,D0056776,54618019,2025-03-19T08:16:00Z
S01390,D0048265,313339020,2025-03-13T00:54:00Z
S01233,D0042383,47003611,2025-03-06T17:13:00Z
S01929,D0067017,33678428,2025-03-01T11:45:00Z
S01148,X0007920,8133123,2025-04-05T08:00:00Z
S01364,D0047326,20568031,2025-03-20T20:02:00Z
S01218,D0041824,68549740,2025-03-20T11:53:00Z
S00888,D0030633,16237552,2025-03-07T22:30:00Z
S00035,X0000243,7607932,2025-04-05T16:34:00Z
S01276,D0044082,38924842,2025-03-18T00:07:00Z
S01260,X0008745,12404498,2025-04-04T02:49:00Z
S01922,D0066796,7877698,2025-03-04T01:49:00Z
S00544,D0019102,14414950,2025-03-22T03:30:00Z
S00498,X0003448,16440857,2025-04-05T19:16:00Z
S00608,D0021218,23004773,2025-03-15T12:32:00Z
S01511,X0010433,316092258,2025-04-02T12:25:00Z
S01305,D0045196,33571051,2025-03-16T02:11:00Z
S01663,D0057595,69336732,2025-03-20T08:31:00Z
S01406,D0048778,10713070,2025-03-11T12:40:00Z
S00931,X0006422,70782472,2025-04-05T15:19:00Z
S00978,D0033954,26324480,2025-03-12T20:46:00Z
S00764,D0026364,-1,2025-03-23T13:10:00Z
S00134,D0004710,37288214,2025-03-21T17:59:00Z
S00102,D0003634,130094099,2025-03-16T17:33:00Z
S00887,X0006110,21307530,2025-04-02T18:37:00Z
S01462,D0050512,17813363,2025-03-11T05:11:00Z
S00288,D0009961,67869986,2025-03-19T09:21:00Z
S00439,X0003022,7190973,2025-04-03T02:07:00Z
S00683,D0023690,26284490,2025-03-10T22:56:00Z
S00529,X0003661,15973022,2025-02-24T13:40:00Z
S00798,D0027518,17209564,2025-03-17T10:11:00Z
S01009,D0035039,23605347,2025-03-12T19:54:00Z
S01119,X0007729,29124893,2025-02-21T12:02:00Z
S00405,D0014179,59867315,2025-03-11T03:15:00Z
S00461,D0016167,17223133,2025-03-25T15:25:00Z
S01382,D0047968,60162042,2025-03-08T15:52:00Z
S00262,D0009232,17720312,2025-03-14T07:39:00Z
S00316,D0010854,41764601,2025-03-03T07:30:00Z
S00339,D0011769,3804945,2025-03-23T16:42:00Z
S01547,D0053473,141780226,2025-03-18T11:34:00Z
S01607,D0055461,12301133,2025-03-02T19:54:00Z
S01766,X0012213,34902302,2025-04-02T07:15:00Z
S01396,D0048465,28755092,2025-03-15T20:09:00Z
S01220,D0041946,29001023,2025-03-12T13:55:00Z
S01032,X0007139,102463179,2025-04-05T06:36:00Z
S00662,D0023000,11742478,2025-03-26T23:04:00Z
S00204,D0007151,5927453,2025-03-11T15:46:00Z
S01876,D0065029,109626365,2025-03-24T16:34:00Z
S01081,D0037449,20157538,2025-03-26T18:52:00Z
S01630,D0056417,138171288,2025-03-11T16:42:00Z
S00641,D0022242,36679301,2025-03-07T10:05:00Z
S00189,D0006685,55986046,2025-03-15T10:56:00Z
S01971,D0068400,9761289,2025-03-18T22:40:00Z
S00105,D0003760,48882784,2025-03-19T13:21:00Z
S01350,X0009361,70557298,2025-02-28T00:38:00Z
S01880,D0065205,14745588,2025-03-11T04:33:00Z
S00743,D0025715,35137899,2025-03-10T07:52:00Z
S00178,D0006315,51977978,2025-03-08T20:50:00Z
S01076,D0037310,19886042,2025-03-14T14:30:00Z
S00184,D0006494,98842186,2025-03-20T07:37:00Z
S01494,X0010304,12227841,2025-04-05T04:50:00Z
S00545,D0019145,-1,2025-03-19T22:56:00Z
S01350,D0046800,56414530,2025-03-19T04:53:00Z
S00146,D0005198,28247024,2025-03-17T08:51:00Z
S00773,D0026666,41397324,2025-03-24T16:44:00Z
S01630,D0056413,14160779,2025-03-04T13:38:00Z
S01603,D0055312,22626825,2025-03-01T02:59:00Z
S01858,D0064404,44138212,2025-03-21T02:20:00Z
S01654,D0057327,99478313,2025-03-04T22:16:00Z
S01550,D0053543,123623802,2025-03-01T00:31:00Z
S01587,D0054694,11165016,2025-03-12T02:35:00Z
S00458,D0016038,25316496,2025-03-23T19:14:00Z
S01801,D0062359,41889135,2025-03-27T03:11:00Z
S01311,D0045366,36208885,2025-03-11T05:49:00Z
S01160,D0039969,109526088,2025-03-19T08:29:00Z
S01499,D0051773,15721233,2025-03-14T14:20:00Z
S01495,D0051645,22897508,2025-03-23T07:49:00Z
S00185,D0006539,27458075,2025-03-11T15:45:00Z
S01012,X0006999,12849164,2025-04-01T06:00:00Z
S00983,D0034116,14912509,2025-03-21T18:59:00Z
S00739,D0025530,47333270,2025-03-28T05:21:00Z
S00829,D0028679,54622848,2025-03-04T08:20:00Z
S00987,D0034284,18333861,2025-03-14T13:24:00Z
S00908,D0031335,324511682,2025-03-02T08:00:00Z
