customer_id,name,segment,signup_date
C02699,Customer C02699,CONSUMER,2022-08-07
C02700,Customer C02700,ENTERPRISE,2022-09-24
C02701,Customer C02701,CONSUMER,2019-09-19
C02702,Customer C02702,SMB,2019-01-10
C02703,Customer C02703,SMB,2023-01-19
C02704,Customer C02704,CONSUMER,2021-04-11
C02705,Customer C02705,ENTERPRISE,2020-11-26
C02706,Customer C02706,CONSUMER,2021-02-26
C02707,Customer C02707,ENTERPRISE,2024-02-18
C02708,Customer C02708,CONSUMER,2021-03-09
C02709,Customer C02709,ENTERPRISE,2018-10-14
C02710,Customer C02710,ENTERPRISE,2024-09-09
C02711,Customer C02711,CONSUMER,2020-02-24
C02712,Customer C02712,ENTERPRISE,2019-07-04
C02713,Customer C02713,SMB,2019-07-20
C02714,Customer C02714,CONSUMER,2020-09-23
C02715,Customer C02715,ENTERPRISE,2020-03-10
C02716,Customer C02716,SMB,2019-12-14
C02717,Customer C02717,CONSUMER,2020-10-13
C02718,Customer C02718,SMB,2019-10-11
C02719,Customer C02719,CONSUMER,2018-05-18
C02720,Customer C02720,ENTERPRISE,2024-12-21
C02721,Customer C02721,SMB,2021-01-13
C02722,Customer C02722,SMB,2018-05-28
C02723,Customer C02723,SMB,2024-03-10
C02724,Customer C02724,ENTERPRISE,2018-11-07
C02725,Customer C02725,SMB,2024-12-08
C02726,Customer C02726,CONSUMER,2020-01-23
C02727,Customer C02727,ENTERPRISE,2018-09-19
C02728,Customer C02728,SMB,2018-06-07
C02729,Customer C02729,SMB,2021-07-14
C02730,Customer C02730,SMB,2021-12-04
C02731,Customer C02731,ENTERPRISE,2023-03-19
C02732,Customer C02732,SMB,2018-04-02
C02733,Customer C02733,CONSUMER,2020-03-16
C02734,Customer C02734,ENTERPRISE,2019-03-14
C02735,Customer C02735,ENTERPRISE,2020-02-22
C02736,Customer C02736,SMB,2022-05-05
C02737,Customer C02737,CONSUMER,2024-06-02
C02738,Customer C02738,CONSUMER,2021-10-17
C02739,Customer C02739,SMB,2023-10-20
C02740,Customer C02740,CONSUMER,2020-02-23
C02741,Customer C02741,CONSUMER,2022-12-09
C02742,Customer C02742,SMB,2022-07-13
C02743,Customer C02743,SMB,2018-11-28
C02744,Customer C02744,SMB,2019-07-21
C02745,Customer C02745,SMB,2024-11-14
C02746,Customer C02746,CONSUMER,2023-01-21
C02747,Customer C02747,SMB,2020-10-01
C02748,Customer C02748,SMB,2021-03-28
C02749,Customer C02749,CONSUMER,2023-06-25
C02750,Customer C02750,CONSUMER,2018-02-02
C02751,Customer C02751,ENTERPRISE,2024-03-10
C02752,Customer C02752,SMB,2018-07-16
C02753,Customer C02753,ENTERPRISE,2024-06-22
C02754,Customer C02754,SMB,2018-07-25
C02755,Customer C02755,CONSUMER,2024-04-27
C02756,Customer C02756,ENTERPRISE,2023-07-21
C02757,Customer C02757,CONSUMER,2021-03-26
C02758,Customer C02758,SMB,2019-01-03
C02759,Customer C02759,ENTERPRISE,2019-04-28
C02760,Customer C02760,SMB,2022-09-24
C02761,Customer C02761,CONSUMER,2022-02-11
C02762,Customer C02762,CONSUMER,2019-10-13
C02763,Customer C02763,SMB,2018-08-08
C02764,Customer C02764,SMB,2020-03-03
C02765,Customer C02765,SMB,2022-06-15
C02766,Customer C02766,SMB,2019-12-06
C02767,Customer C02767,SMB,2023-03-04
C02768,Customer C02768,ENTERPRISE,2022-02-15
C02769,Customer C02769,SMB,2023-04-23
C02770,Customer C02770,ENTERPRISE,2021-12-15
C02771,Customer C02771,SMB,2021-12-27
C02772,Customer C02772,CONSUMER,2022-07-05
C02773,Customer C02773,ENTERPRISE,2018-04-22
C02774,Customer C02774,SMB,2021-10-22
C02775,Customer C02775,CONSUMER,2023-02-23
C02776,Customer C02776,CONSUMER,2020-12-16
C02777,Customer C02777,ENTERPRISE,2024-02-12
C02778,Customer C02778,SMB,2022-05-06
C02779,Customer C02779,CONSUMER,2023-04-06
C02780,Customer C02780,ENTERPRISE,2019-09-08
C02781,Customer C02781,ENTERPRISE,2021-04-11
C02782,Customer C02782,CONSUMER,2019-12-05
C02783,Customer C02783,ENTERPRISE,2023-06-21
C02784,Customer C02784,CONSUMER,2021-09-22
C02785,Customer C02785,CONSUMER,2023-05-20
C02786,Customer C02786,ENTERPRISE,2024-04-01
C02787,Customer C02787,ENTERPRISE,2023-11-10
C02788,Customer C02788,SMB,2023-05-18
C02789,Customer C02789,CONSUMER,2023-06-24
C02790,Customer C02790,CONSUMER,2021-03-24
C02791,Customer C02791,CONSUMER,2019-07-01
C02792,Customer C02792,SMB,2022-05-28
C02793,Customer C02793,CONSUMER,2020-05-08
C02794,Customer C02794,CONSUMER,2018-04-04
C02795,Customer C02795,CONSUMER,2022-09-18
C02796,Customer C02796,ENTERPRISE,2024-02-25
C02797,Customer C02797,ENTERPRISE,2019-12-15
C02798,Customer C02798,ENTERPRISE,2022-07-26
C02799,Customer C02799,CONSUMER,2018-01-17
C02800,Customer C02800,CONSUMER,2018-09-04
C02801,Customer C02801,CONSUMER,2024-01-18
C02802,Customer C02802,CONSUMER,2024-03-11
C02803,Customer C02803,ENTERPRISE,2024-03-11
C02804,Customer C02804,ENTERPRISE,2018-07-21
C02805,Customer C02805,CONSUMER,2023-10-08
C02806,Customer C02806,ENTERPRISE,2024-08-02
C02807,Customer C02807,ENTERPRISE,2020-09-17
C02808,Customer C02808,SMB,2020-10-22
C02809,Customer C02809,SMB,2024-08-26
C02810,Customer C02810,CONSUMER,2022-08-04
C02811,Customer C02811,CONSUMER,2020-11-27
C02812,Customer C02812,CONSUMER,2023-09-19
C02813,Customer C02813,ENTERPRISE,2019-04-11
C02814,Customer C02814,SMB,2019-07-16
C02815,Customer C02815,ENTERPRISE,2023-05-26
C02816,Customer C02816,ENTERPRISE,2019-06-12
C02817,Customer C02817,SMB,2024-11-20
C02818,Customer C02818,ENTERPRISE,2019-04-22
C02819,Customer C02819,CONSUMER,2024-08-11
C02820,Customer C02820,CONSUMER,2020-01-25
C02821,Customer C02821,ENTERPRISE,2021-06-15
C02822,Customer C02822,CONSUMER,2024-12-02
C02823,Customer C02823,ENTERPRISE,2020-08-14
C02824,Customer C02824,CONSUMER,2023-04-06
C02825,Customer C02825,SMB,2018-03-05
C02826,Customer C02826,ENTERPRISE,2019-06-20
C02827,Customer C02827,CONSUMER,2020-03-16
C02828,Customer C02828,ENTERPRISE,2021-02-19
C02829,Customer C02829,ENTERPRISE,2022-10-02
C02830,Customer C02830,SMB,2020-03-09
C02831,Customer C02831,CONSUMER,2020-04-25
C02832,Customer C02832,SMB,2024-01-11
C02833,Customer C02833,ENTERPRISE,2019-02-10
C02834,Customer C02834,CONSUMER,2024-09-21
C02835,Customer C02835,ENTERPRISE,2021-09-13
C02836,Customer C02836,ENTERPRISE,2022-11-22
C02837,Customer C02837,CONSUMER,2021-09-15
C02838,Customer C02838,CONSUMER,2022-05-12
C02839,Customer C02839,CONSUMER,2020-07-10
C02840,Customer C02840,ENTERPRISE,2024-03-26
C02841,Customer C02841,ENTERPRISE,2023-09-07
C02842,Customer C02842,CONSUMER,2019-04-21
C02843,Customer C02843,CONSUMER,2019-05-26
C02844,Customer C02844,ENTERPRISE,2022-10-11
C02845,Customer C02845,ENTERPRISE,2024-08-22
C02846,Customer C02846,SMB,2019-01-08
C02847,Customer C02847,CONSUMER,2018-03-03
C02848,Customer C02848,ENTERPRISE,2023-09-02
C02849,Customer C02849,ENTERPRISE,2022-09-20
C02850,Customer C02850,SMB,2023-04-23
C02851,Customer C02851,SMB,2019-04-18
C02852,Customer C02852,ENTERPRISE,2024-07-02
C02853,Customer C02853,ENTERPRISE,2018-10-13
C02854,Customer C02854,CONSUMER,2022-10-24
C02855,Customer C02855,ENTERPRISE,2020-02-20
C02856,Customer C02856,SMB,2024-04-16
C02857,Customer C02857,ENTERPRISE,2018-05-02
C02858,Customer C02858,CONSUMER,2024-11-07
C02859,Customer C02859,ENTERPRISE,2019-05-26
C02860,Customer C02860,ENTERPRISE,2021-04-04
C02861,Customer C02861,ENTERPRISE,2020-04-13
C02862,Customer C02862,ENTERPRISE,2020-02-26
C02863,Customer C02863,ENTERPRISE,2021-01-23
C02864,Customer C02864,CONSUMER,2021-07-01
C02865,Customer C02865,ENTERPRISE,2024-05-09
C02866,Customer C02866,CONSUMER,2022-05-01
C02867,Customer C02867,ENTERPRISE,2022-06-11
C02868,Customer C02868,ENTERPRISE,2023-12-09
C02869,Customer C02869,ENTERPRISE,2024-10-21
C02870,Customer C02870,CONSUMER,2021-01-22
C02871,Customer C02871,ENTERPRISE,2020-06-12
C02872,Customer C02872,CONSUMER,2020-11-22
C02873,Customer C02873,CONSUMER,2018-04-07
C02874,Customer C02874,ENTERPRISE,2020-10-05
C02875,Customer C02875,CONSUMER,2020-05-14
C02876,Customer C02876,ENTERPRISE,2022-09-15
C02877,Customer C02877,SMB,2024-08-03
C02878,Customer C02878,CONSUMER,2020-01-26
C02879,Customer C02879,ENTERPRISE,2022-05-23
C02880,Customer C02880,SMB,2024-03-13
C02881,Customer C02881,ENTERPRISE,2020-07-20
C02882,Customer C02882,ENTERPRISE,2022-03-27
C02883,Customer C02883,SMB,2023-11-18
C02884,Customer C02884,SMB,2024-09-21
C02885,Customer C02885,CONSUMER,2021-02-23
C02886,Customer C02886,SMB,2019-07-19
C02887,Customer C02887,ENTERPRISE,2018-08-19
C02888,Customer C02888,ENTERPRISE,2023-11-16
C02889,Customer C02889,SMB,2019-07-22
C02890,Customer C02890,CONSUMER,2022-01-06
C02891,Customer C02891,ENTERPRISE,2019-09-18
C02892,Customer C02892,ENTERPRISE,2021-07-06
C02893,Customer C02893,SMB,2019-04-27
C02894,Customer C02894,CONSUMER,2018-05-13
C02895,Customer C02895,ENTERPRISE,2024-05-19
C02896,Customer C02896,ENTERPRISE,2020-09-04
C02897,Customer C02897,ENTERPRISE,2022-08-18
C02898,Customer C02898,SMB,2020-04-17
C02899,Customer C02899,ENTERPRISE,2019-01-26
C02900,Customer C02900,CONSUMER,2019-06-04
C02901,Customer C02901,CONSUMER,2024-06-08
C02902,Customer C02902,SMB,2023-11-19
C02903,Customer C02903,CONSUMER,2023-03-28
C02904,Customer C02904,ENTERPRISE,2024-11-04
C02905,Customer C02905,ENTERPRISE,2022-12-24
C02906,Customer C02906,SMB,2023-02-18
C02907,Customer C02907,ENTERPRISE,2018-02-01
C02908,Customer C02908,CONSUMER,2020-06-27
C02909,Customer C02909,CONSUMER,2018-02-22
C02910,Customer C02910,CONSUMER,2019-07-25
C02911,Customer C02911,CONSUMER,2024-07-08
C02912,Customer C02912,ENTERPRISE,2022-08-17
C02913,Customer C02913,ENTERPRISE,2024-09-08
C02914,Customer C02914,ENTERPRISE,2024-10-21
C02915,Customer C02915,CONSUMER,2022-08-21
C02916,Customer C02916,ENTERPRISE,2018-09-11
C02917,Customer C02917,CONSUMER,2022-06-28
C02918,Customer C02918,ENTERPRISE,2022-01-13
C02919,Customer C02919,CONSUMER,2024-02-17
C02920,Customer C02920,CONSUMER,2024-01-16
C02921,Customer C02921,ENTERPRISE,2023-08-09
C02922,Customer C02922,SMB,2022-07-16
C02923,Customer C02923,SMB,2022-04-07
C02924,Customer C02924,SMB,2023-06-25
C02925,Customer C02925,CONSUMER,2023-08-18
C02926,Customer C02926,CONSUMER,2024-06-10
C02927,Customer C02927,ENTERPRISE,2018-04-16
C02928,Customer C02928,CONSUMER,2021-10-14
C02929,Customer C02929,ENTERPRISE,2019-12-23
C02930,Customer C02930,SMB,2023-11-19
C02931,Customer C02931,ENTERPRISE,2018-06-19
C02932,Customer C02932,CONSUMER,2020-09-05
C02933,Customer C02933,SMB,2024-04-10
C02934,Customer C02934,CONSUMER,2022-03-28
C02935,Customer C02935,ENTERPRISE,2021-01-04
C02936,Customer C02936,CONSUMER,2020-05-28
C02937,Customer C02937,ENTERPRISE,2022-07-11
C02938,Customer C02938,SMB,2019-01-09
C02939,Customer C02939,ENTERPRISE,2022-12-07
C02940,Customer C02940,CONSUMER,2023-04-07
C02941,Customer C02941,CONSUMER,2022-12-10
C02942,Customer C02942,ENTERPRISE,2020-05-25
C02943,Customer C02943,ENTERPRISE,2023-01-28
C02944,Customer C02944,SMB,2022-05-15
C02945,Customer C02945,CONSUMER,2019-10-24
C02946,Customer C02946,SMB,2023-01-09
C02947,Customer C02947,ENTERPRISE,2024-06-03
C02948,Customer C02948,ENTERPRISE,2018-07-12
C02949,Customer C02949,CONSUMER,2022-09-16
C02950,Customer C02950,CONSUMER,2018-07-19
C02951,Customer C02951,CONSUMER,2023-09-09
C02952,Customer C02952,ENTERPRISE,2020-08-09
C02953,Customer C02953,CONSUMER,2020-09-20
C02954,Customer C02954,ENTERPRISE,2022-05-21
C02955,Customer C02955,CONSUMER,2018-07-23
C02956,Customer C02956,CONSUMER,2022-09-04
C02957,Customer C02957,SMB,2019-01-21
C02958,Customer C02958,SMB,2024-10-21
C02959,Customer C02959,SMB,2024-09-28
C02960,Customer C02960,CONSUMER,2022-11-01
C02961,Customer C02961,ENTERPRISE,2021-03-15
C02962,Customer C02962,ENTERPRISE,2024-08-12
C02963,Customer C02963,ENTERPRISE,2019-05-03
C02964,Customer C02964,SMB,2020-06-17
C02965,Customer C02965,CONSUMER,2022-10-10
C02966,Customer C02966,CONSUMER,2023-11-07
C02967,Customer C02967,SMB,2023-09-24
C02968,Customer C02968,ENTERPRISE,2021-02-21
C02969,Customer C02969,CONSUMER,2024-05-04
C02970,Customer C02970,SMB,2018-05-08
C02971,Customer C02971,CONSUMER,2019-10-08
C02972,Customer C02972,SMB,2021-03-10
C02973,Customer C02973,ENTERPRISE,2021-04-04
C02974,Customer C02974,ENTERPRISE,2021-07-09
C02975,Customer C02975,SMB,2023-12-09
C02976,Customer C02976,CONSUMER,2021-10-22
C02977,Customer C02977,ENTERPRISE,2018-01-28
C02978,Customer C02978,CONSUMER,2024-04-10
C02979,Customer C02979,SMB,2020-06-08
C02980,Customer C02980,ENTERPRISE,2018-07-13
C02981,Customer C02981,ENTERPRISE,2024-08-04
C02982,Customer C02982,CONSUMER,2020-12-13
C02983,Customer C02983,ENTERPRISE,2018-06-01
C02984,Customer C02984,CONSUMER,2018-02-13
C02985,Customer C02985,ENTERPRISE,2024-01-02
C02986,Customer C02986,SMB,2021-11-06
C02987,Customer C02987,SMB,2024-11-22
C02988,Customer C02988,SMB,2024-02-01
C02989,Customer C02989,ENTERPRISE,2018-07-16
C02990,Customer C02990,ENTERPRISE,2019-12-14
C02991,Customer C02991,ENTERPRISE,2019-11-17
C02992,Customer C02992,CONSUMER,2019-08-15
C02993,Customer C02993,ENTERPRISE,2019-01-09
C02994,Customer C02994,ENTERPRISE,2022-06-26
C02995,Customer C02995,ENTERPRISE,2020-03-19
C02996,Customer C02996,CONSUMER,2021-01-25
C02997,Customer C02997,ENTERPRISE,2022-10-28
C02998,Customer C02998,ENTERPRISE,2021-10-20
C02999,Customer C02999,ENTERPRISE,2021-07-16
C03000,Customer C03000,ENTERPRISE,2019-08-26
